country,iso3,spei,spei_date,year,month,spei_lag1,spei_lag2,spei_lag3
Somalia,SOM,-0.46373197,2019-08-16,2019,8,-0.08200464,-0.22900757,-0.22252019
Somaliland,-99,-0.25063238,2019-08-16,2019,8,1.3928864,-0.112103105,0.60240704
South Africa,ZAF,-2.0988605,2019-08-16,2019,8,-1.6834229,-0.58506596,-0.7009334
South Georgia and the Islands,SGS,0.07634589,2019-08-16,2019,8,0.37889126,0.08366314,0.16891283
South Korea,KOR,-0.4945283,2019-08-16,2019,8,-0.710145,-1.0161312,-1.6717342
South Sudan,SSD,0.3732308,2019-08-16,2019,8,0.18751374,0.019169655,-0.3171265
Spain,ESP,-1.2156136,2019-08-16,2019,8,-1.7178311,-1.246883,-1.3862104
Sri Lanka,LKA,0.38794792,2019-08-16,2019,8,-1.3266382,-1.5001987,-1.8628701
Sudan,SDN,0.011104047,2019-08-16,2019,8,-0.6786829,-0.3373035,-0.64442337
Suriname,SUR,-0.67089456,2019-08-16,2019,8,-0.20578752,-0.47580895,-0.8761246
Sweden,SWE,-0.47961926,2019-08-16,2019,8,0.0041821944,-0.058385216,0.4437344
Switzerland,CHE,-1.0413473,2019-08-16,2019,8,-0.4831326,-0.3244454,0.27148885
Syria,SYR,-0.9499451,2019-08-16,2019,8,-1.4762968,-0.0906269,0.7625949
Taiwan,TWN,0.26517794,2019-08-16,2019,8,0.3265503,0.10148464,0.35725367
Tajikistan,TJK,0.17876358,2019-08-16,2019,8,-0.18872476,1.4141177,0.5784267
Thailand,THA,-0.82378376,2019-08-16,2019,8,-1.2402471,-1.1418093,-1.2075586
The Bahamas,BHS,1.1213474,2019-08-16,2019,8,0.9974313,0.2037638,0.22412151
Togo,TGO,0.5441985,2019-08-16,2019,8,0.39548016,-0.07873485,-0.11589249
Trinidad and Tobago,TTO,-1.7240683,2019-08-16,2019,8,-1.787041,-1.1838872,-0.977528
Tunisia,TUN,-1.7547615,2019-08-16,2019,8,-1.2345719,-0.7233723,0.5676849
Turkey,TUR,0.53091085,2019-08-16,2019,8,-0.0632378,0.3430403,-0.24139829
Turkmenistan,TKM,-1.1333051,2019-08-16,2019,8,-1.09522,0.6073138,0.8384344
Uganda,UGA,0.48665392,2019-08-16,2019,8,0.6463509,0.17707996,0.12767446
Ukraine,UKR,-1.5432962,2019-08-16,2019,8,-0.43443826,-0.6352065,-0.294584
United Arab Emirates,ARE,-1.5965812,2019-08-16,2019,8,-1.2415932,-0.4462964,0.58089715
United Kingdom,GBR,0.6548572,2019-08-16,2019,8,0.5086363,0.3720433,0.09297968
United Republic of Tanzania,TZA,-0.7024502,2019-08-16,2019,8,0.8484521,0.6910505,0.52580297
United States Virgin Islands,VIR,0.7748192,2019-08-16,2019,8,-0.15833288,-1.2023846,-1.0579804
United States of America,USA,-0.08581958,2019-08-16,2019,8,0.32308316,0.43751407,0.7364165
Uruguay,URY,0.64954245,2019-08-16,2019,8,0.90677977,0.7364236,0.09775699
Uzbekistan,UZB,-1.1012335,2019-08-16,2019,8,-1.2612383,0.045052223,-0.026223928
Vanuatu,VUT,-0.009058254,2019-08-16,2019,8,0.044496913,0.07585614,0.008577898
Venezuela,VEN,-0.1028645,2019-08-16,2019,8,-0.08777547,-0.01752383,-0.33753383
Vietnam,VNM,-0.68584555,2019-08-16,2019,8,-0.7163486,-0.83882326,-0.36875987
Western Sahara,ESH,-0.2687836,2019-08-16,2019,8,-1.0159905,-1.1291717,-1.2230504
Yemen,YEM,-0.94540495,2019-08-16,2019,8,-0.5984464,-0.41417015,-0.21132177
Zambia,ZMB,-1.0958705,2019-08-16,2019,8,-0.578568,0.3324576,0.1700552
Zimbabwe,ZWE,-1.4146156,2019-08-16,2019,8,-1.1725394,0.0013963272,0.22818093
eSwatini,SWZ,-1.6575178,2019-08-16,2019,8,-2.2526329,-1.1406715,-0.2999305
Afghanistan,AFG,-1.2702013,2019-09-16,2019,9,-0.60044515,-0.41057253,0.76488924
Aland,ALA,-0.16253787,2019-09-16,2019,9,-1.0250193,-0.5380595,-1.5549352
Albania,ALB,-0.77875274,2019-09-16,2019,9,-0.24372227,1.2491119,1.1068038
Algeria,DZA,-0.6473956,2019-09-16,2019,9,-0.6394391,-1.083365,-1.1169595
Angola,AGO,-0.22482093,2019-09-16,2019,9,-0.5726644,-0.08654367,0.13126524
Antarctica,ATA,,2019-09-16,2019,9,,,
Argentina,ARG,-1.0246619,2019-09-16,2019,9,-0.4717549,0.20455673,0.23479155
Armenia,ARM,-0.84158045,2019-09-16,2019,9,-1.8325088,-1.6945583,-1.1948647
Australia,AUS,-1.1253601,2019-09-16,2019,9,-0.6982558,-0.6803636,-0.42287087
Austria,AUT,-0.5282931,2019-09-16,2019,9,-1.5049149,-0.0014595649,-0.13673091
Azerbaijan,AZE,-0.6802565,2019-09-16,2019,9,-1.6961689,-1.8059797,-1.2500118
Bangladesh,BGD,-0.35111958,2019-09-16,2019,9,-1.4347694,-1.1324,-1.3119745
Belarus,BLR,-0.29784563,2019-09-16,2019,9,-0.9100485,-0.37246016,-1.7484145
Belgium,BEL,-1.3024421,2019-09-16,2019,9,-1.4302307,-1.029892,-1.0032673
Belize,BLZ,-2.7966843,2019-09-16,2019,9,-2.1007206,-1.9729513,-0.61440927
Benin,BEN,0.16388206,2019-09-16,2019,9,0.19710141,0.27493635,-0.036636703
Bhutan,BTN,0.18146941,2019-09-16,2019,9,-1.1110188,-0.37605545,-1.1361831
Bolivia,BOL,-1.1251823,2019-09-16,2019,9,-1.1049345,-0.68260556,-1.0440158
Bosnia and Herzegovina,BIH,0.10466006,2019-09-16,2019,9,-0.2813616,1.6100751,1.3138211
Botswana,BWA,-1.8122737,2019-09-16,2019,9,-2.1026802,-1.8765881,-0.27854574
Brazil,BRA,-0.8720906,2019-09-16,2019,9,-0.7633419,-0.2301173,0.02880949
Brunei,BRN,-1.5605545,2019-09-16,2019,9,-0.19204587,-0.35838154,-0.2670861
Bulgaria,BGR,-1.0632852,2019-09-16,2019,9,-0.68126875,-0.2465117,0.071790695
Burkina Faso,BFA,4.5098794e-05,2019-09-16,2019,9,0.2743228,-0.07744583,-0.27052373
Burundi,BDI,-0.11130841,2019-09-16,2019,9,-0.48293638,0.14867663,-1.1911416
Cabo Verde,CPV,0.42581242,2019-09-16,2019,9,0.6913631,1.8378015,0.27106884
Cambodia,KHM,0.7282241,2019-09-16,2019,9,-0.62194866,-0.6328827,-0.5119546
Cameroon,CMR,-0.040194847,2019-09-16,2019,9,0.10850451,0.12240683,-0.021880712
Canada,CAN,0.102326274,2019-09-16,2019,9,0.13461626,-0.09660549,-0.14576906
Cayman Islands,CYM,,2019-09-16,2019,9,,,
Central African Republic,CAF,-0.3272979,2019-09-16,2019,9,-0.04856427,0.17073834,-0.06345743
Chad,TCD,0.08432722,2019-09-16,2019,9,0.19969141,-0.13493146,-0.38518634
Chile,CHL,-0.6002651,2019-09-16,2019,9,-0.49346107,-0.32518724,-0.25469208
China,CHN,-0.18538722,2019-09-16,2019,9,0.024035309,0.10194406,-0.15891193
Colombia,COL,-0.8301442,2019-09-16,2019,9,-1.0770541,-0.53189266,-0.22693048
Comoros,COM,-2.1974192,2019-09-16,2019,9,-1.6317177,-0.083649404,1.5814356
Costa Rica,CRI,0.010124773,2019-09-16,2019,9,0.4603986,1.149291,1.3124231
Croatia,HRV,0.01409624,2019-09-16,2019,9,-0.76293576,1.1057045,1.0544027
Cuba,CUB,-0.06297008,2019-09-16,2019,9,-0.37834787,-0.47022164,-0.5933052
Cyprus,CYP,0.026657462,2019-09-16,2019,9,0.4121463,-0.43816876,0.08166964
Czechia,CZE,-1.201129,2019-09-16,2019,9,-1.7880237,-0.82201684,-0.9014536
Democratic Republic of the Congo,COD,0.1034986,2019-09-16,2019,9,-0.10228306,0.15211312,0.08112283
Denmark,DNK,0.16075145,2019-09-16,2019,9,-0.6594205,-0.33067706,-1.0493944
Djibouti,DJI,-0.15118715,2019-09-16,2019,9,0.19814576,0.14093716,0.38610324
Dominican Republic,DOM,-1.3125983,2019-09-16,2019,9,-2.7519507,-0.8417629,-0.8937149
East Timor,TLS,0.29809362,2019-09-16,2019,9,0.11568459,-0.3325157,-0.9053225
Ecuador,ECU,0.16686374,2019-09-16,2019,9,-0.37075254,0.70776635,0.35615185
Egypt,EGY,-1.3265483,2019-09-16,2019,9,-1.7260798,-1.734059,-1.0481324
El Salvador,SLV,-1.3915058,2019-09-16,2019,9,-1.7755473,-1.115834,-1.0455357
Equatorial Guinea,GNQ,0.08525509,2019-09-16,2019,9,0.09456416,-0.05889735,0.07715373
Eritrea,ERI,0.36870947,2019-09-16,2019,9,0.46197596,-0.11250553,-0.09468653
Estonia,EST,-0.043086436,2019-09-16,2019,9,-0.90385574,-0.42681828,-1.6724081
Ethiopia,ETH,-0.25117776,2019-09-16,2019,9,0.07791491,0.41315892,0.79414976
Falkland Islands,FLK,0.4043084,2019-09-16,2019,9,-0.012127673,-0.6440854,-0.39400333
Faroe Islands,FRO,-0.0076427883,2019-09-16,2019,9,-0.18288958,-0.18539295,-0.6979969
Fiji,FJI,-0.42944112,2019-09-16,2019,9,-0.45146644,-0.983181,0.63168865
Finland,FIN,-0.21590848,2019-09-16,2019,9,-0.51879054,0.09409899,-0.24113548
France,-99,-1.5088136,2019-09-16,2019,9,-0.25063238,1.3928864,-0.112103105
French Polynesia,PYF,-1.7761513,2019-09-16,2019,9,-1.476219,-0.8060001,-0.4380031
French Southern and Antarctic Lands,ATF,2.3630652,2019-09-16,2019,9,1.924056,1.1376005,0.64569527
Gabon,GAB,0.6362413,2019-09-16,2019,9,-0.13825901,0.10966009,0.049459815
Gambia,GMB,-0.9015392,2019-09-16,2019,9,-0.948956,-1.3741615,-0.059370585
Georgia,GEO,-0.28241014,2019-09-16,2019,9,-1.0553502,-1.2580613,-1.1797348
Germany,DEU,-1.1392902,2019-09-16,2019,9,-1.6088078,-1.0875647,-1.2689617
Ghana,GHA,0.86206365,2019-09-16,2019,9,0.8725915,0.63787603,-0.09451566
Greece,GRC,-1.0091606,2019-09-16,2019,9,-0.23534687,0.18162338,0.66179925
Greenland,GRL,-0.34592947,2019-09-16,2019,9,-0.9462279,-0.90835357,-0.6358847
Guatemala,GTM,-1.9928089,2019-09-16,2019,9,-1.8159679,-1.1697677,-0.2078168
Guinea,GIN,-0.31740323,2019-09-16,2019,9,-0.27773932,-0.35262394,-0.09168282
Guinea-Bissau,GNB,-0.6973515,2019-09-16,2019,9,-0.7969011,-0.99485373,-0.104052134
Guyana,GUY,1.209265,2019-09-16,2019,9,0.8456348,0.7638961,-0.19934326
Haiti,HTI,0.3817598,2019-09-16,2019,9,-1.8793354,0.75362766,0.07488067
Honduras,HND,-1.8102968,2019-09-16,2019,9,-1.9670008,-1.4237337,-1.2305506
Hungary,HUN,-1.080279,2019-09-16,2019,9,-1.2868502,0.16903655,0.15729316
Iceland,ISL,1.239019,2019-09-16,2019,9,0.19444011,-0.54708165,-1.3856928
India,IND,0.9138262,2019-09-16,2019,9,0.1917301,-0.15839352,-0.63216007
Indonesia,IDN,-1.2401853,2019-09-16,2019,9,-0.45167217,-0.1386789,0.056081302
Iran,IRN,-1.3808755,2019-09-16,2019,9,-1.3168564,-0.6740706,0.5272683
Iraq,IRQ,-1.4854512,2019-09-16,2019,9,-1.7675103,-1.7863237,-0.56034553
Ireland,IRL,0.6074389,2019-09-16,2019,9,0.55365604,-0.57275206,0.16460636
Israel,ISR,-0.5007379,2019-09-16,2019,9,-0.79707074,-1.1380317,-0.324713
Italy,ITA,-0.59949934,2019-09-16,2019,9,-1.0816432,0.33893692,0.088321775
Ivory Coast,CIV,0.6541243,2019-09-16,2019,9,0.5565774,0.389785,-0.14024815
Jamaica,JAM,-0.30213028,2019-09-16,2019,9,-0.59366566,-0.4772011,-0.10883959
Japan,JPN,-0.07818265,2019-09-16,2019,9,0.49591398,-0.5334673,-1.1642962
Jordan,JOR,-0.5569113,2019-09-16,2019,9,-0.85860604,-1.3607427,-0.6256859
Kazakhstan,KAZ,-1.0223181,2019-09-16,2019,9,-1.0286951,-1.1260092,-0.46202093
Kenya,KEN,-0.487038,2019-09-16,2019,9,-0.40704653,0.2606779,0.16704449
Kiribati,KIR,,2019-09-16,2019,9,,,
Kosovo,-99,-0.76693463,2019-09-16,2019,9,-1.5088136,-0.25063238,1.3928864
Kuwait,KWT,-1.596582,2019-09-16,2019,9,-1.8705627,-1.7504654,-0.84509563
Kyrgyzstan,KGZ,-0.21983896,2019-09-16,2019,9,-0.15284969,-0.87383854,0.31188133
Laos,LAO,-0.7767044,2019-09-16,2019,9,-0.9004896,-1.288466,-1.250576
Latvia,LVA,-0.20276026,2019-09-16,2019,9,-0.99559414,-0.6621955,-1.9934272
Lebanon,LBN,-0.20514895,2019-09-16,2019,9,-0.31613296,-1.1147158,-0.23012392
Lesotho,LSO,-2.0811853,2019-09-16,2019,9,-1.4888388,-1.0010269,1.2084283
Liberia,LBR,-0.027359394,2019-09-16,2019,9,0.03140389,-0.010272232,-0.02910684
Libya,LBY,-1.1128426,2019-09-16,2019,9,-1.3118514,-1.1304992,-0.5725206
Lithuania,LTU,-0.3516944,2019-09-16,2019,9,-1.1400497,-0.89597243,-2.1405485
Luxembourg,LUX,-1.395578,2019-09-16,2019,9,-1.6311723,-1.3113983,-0.9776482
Madagascar,MDG,-0.94927716,2019-09-16,2019,9,-1.181723,-0.49633336,0.11652515
Malawi,MWI,-0.33446088,2019-09-16,2019,9,-0.032929324,-0.4643289,0.0837366
Malaysia,MYS,-1.6933508,2019-09-16,2019,9,-0.4391933,0.076783486,0.09626964
Mali,MLI,-0.31030735,2019-09-16,2019,9,-0.12676258,-0.33565044,-0.0425264
Mauritania,MRT,-0.65860426,2019-09-16,2019,9,-0.5294201,-0.7388101,-0.29705167
Mauritius,MUS,-0.34476116,2019-09-16,2019,9,-0.10261109,-0.6840867,0.44724163
Mexico,MEX,-0.78253305,2019-09-16,2019,9,-1.1006781,-0.85764277,-0.56580347
Moldova,MDA,-1.6573782,2019-09-16,2019,9,-1.5449796,-0.6703641,-0.53651345
Mongolia,MNG,-1.1065598,2019-09-16,2019,9,-0.6870012,-0.45710772,-0.97591203
Montenegro,MNE,-0.15270211,2019-09-16,2019,9,0.051785257,2.1100035,1.6588049
Morocco,MAR,-0.4962092,2019-09-16,2019,9,-0.6638308,-1.0716492,-1.0405376
Mozambique,MOZ,-1.3803431,2019-09-16,2019,9,-1.2083498,-0.60310113,0.49816802
Myanmar,MMR,-0.22430404,2019-09-16,2019,9,-0.8956005,-1.5620617,-1.5305035
Namibia,NAM,-0.77725255,2019-09-16,2019,9,-0.73535186,-0.7144937,-0.33326244
Nepal,NPL,-0.7661643,2019-09-16,2019,9,-0.3866748,0.06430791,-0.2620171
Netherlands,NLD,-1.0354197,2019-09-16,2019,9,-1.3326757,-0.9966446,-1.0329374
New Caledonia,NCL,-1.1599888,2019-09-16,2019,9,-1.219029,-1.3495569,-0.45607188
New Zealand,NZL,1.1207494,2019-09-16,2019,9,0.68463075,0.8143849,0.55752933
Nicaragua,NIC,-1.4813687,2019-09-16,2019,9,-1.5044525,-0.856058,-0.58576757
Niger,NER,-0.062430177,2019-09-16,2019,9,0.3359726,-0.007119238,0.122744545
Nigeria,NGA,0.23434354,2019-09-16,2019,9,0.49021596,0.24182262,0.0023136025
North Korea,PRK,-0.84970355,2019-09-16,2019,9,-0.7743879,-1.26272,-1.3229753
North Macedonia,MKD,-0.92762953,2019-09-16,2019,9,-0.3097093,0.6606696,0.57586634
Northern Cyprus,-99,0.20369351,2019-09-16,2019,9,-0.76693463,-1.5088136,-0.25063238
Norway,-99,-0.12361142,2019-09-16,2019,9,0.20369351,-0.76693463,-1.5088136
Oman,OMN,-1.5973108,2019-09-16,2019,9,-1.5618114,-1.4278634,-1.0702326
Pakistan,PAK,-0.33524793,2019-09-16,2019,9,0.0012068079,0.1323682,0.36231604
Palestine,PSE,-0.35572505,2019-09-16,2019,9,-0.70588493,-1.1668744,-0.297315
Panama,PAN,-0.38060948,2019-09-16,2019,9,-0.12252706,0.5506644,0.5874404
Papua New Guinea,PNG,0.0683553,2019-09-16,2019,9,0.15980087,0.2048516,0.12391931
Paraguay,PRY,-1.0748111,2019-09-16,2019,9,-0.9574864,0.47171962,0.6533834
Peru,PER,-0.0068866936,2019-09-16,2019,9,0.24129327,0.33288506,0.21708563
Philippines,PHL,0.10093458,2019-09-16,2019,9,0.3423105,-0.15020183,-0.38492748
Poland,POL,-1.1154622,2019-09-16,2019,9,-1.7331824,-0.91870826,-1.3363631
Portugal,PRT,-0.93008494,2019-09-16,2019,9,-0.8894979,-1.5940225,-1.1324677
Puerto Rico,PRI,1.0678066,2019-09-16,2019,9,-0.036429603,-0.38707235,-0.9082033
Qatar,QAT,-2.0015013,2019-09-16,2019,9,-2.0953932,-1.853872,-0.32159084
Republic of Serbia,SRB,-0.88599217,2019-09-16,2019,9,-0.577596,1.1738673,1.2312655
Republic of the Congo,COG,0.72686946,2019-09-16,2019,9,-0.24049413,0.406061,0.03076581
Romania,ROU,-1.5445573,2019-09-16,2019,9,-1.4292678,-0.055463236,0.32577482
Russia,RUS,-0.20610492,2019-09-16,2019,9,-0.49303535,-0.37478477,-0.6649747
Rwanda,RWA,0.2827673,2019-09-16,2019,9,0.36316368,0.49194235,-0.8037655
Saint Vincent and the Grenadines,VCT,-1.0678596,2019-09-16,2019,9,-1.2296135,-1.327984,-1.2940999
Samoa,WSM,1.1646365,2019-09-16,2019,9,1.3618338,1.5882692,0.19035242
Saudi Arabia,SAU,-1.2010334,2019-09-16,2019,9,-1.4110727,-1.1120704,-0.6206828
Senegal,SEN,-0.97741437,2019-09-16,2019,9,-0.93751585,-1.304878,-0.05447709
Siachen Glacier,-99,-0.2008665,2019-09-16,2019,9,-0.12361142,0.20369351,-0.76693463
Sierra Leone,SLE,-0.9650116,2019-09-16,2019,9,-1.0569242,-0.79074216,-0.06226546
Slovakia,SVK,-0.7859485,2019-09-16,2019,9,-1.3943292,-0.28021514,-0.38181138
Slovenia,SVN,0.17791627,2019-09-16,2019,9,-1.1065366,0.58752507,0.78152746
Solomon Islands,SLB,0.035438646,2019-09-16,2019,9,0.037519194,0.055094816,0.034936644
Somalia,SOM,-0.2814439,2019-09-16,2019,9,-0.46373197,-0.08200464,-0.22900757
Somaliland,-99,-0.42631316,2019-09-16,2019,9,-0.2008665,-0.12361142,0.20369351
South Africa,ZAF,-2.0915074,2019-09-16,2019,9,-2.0988605,-1.6834229,-0.58506596
South Georgia and the Islands,SGS,0.30947882,2019-09-16,2019,9,0.07634589,0.37889126,0.08366314
South Korea,KOR,-0.012130802,2019-09-16,2019,9,-0.4945283,-0.710145,-1.0161312
South Sudan,SSD,0.24806039,2019-09-16,2019,9,0.3732308,0.18751374,0.019169655
Spain,ESP,-0.5452023,2019-09-16,2019,9,-1.2156136,-1.7178311,-1.246883
Sri Lanka,LKA,1.5884799,2019-09-16,2019,9,0.38794792,-1.3266382,-1.5001987
Sudan,SDN,-0.01408237,2019-09-16,2019,9,0.011104047,-0.6786829,-0.3373035
Suriname,SUR,-0.42875633,2019-09-16,2019,9,-0.67089456,-0.20578752,-0.47580895
Sweden,SWE,-0.30558994,2019-09-16,2019,9,-0.47961926,0.0041821944,-0.058385216
Switzerland,CHE,-0.9299245,2019-09-16,2019,9,-1.0413473,-0.4831326,-0.3244454
Syria,SYR,-0.7997272,2019-09-16,2019,9,-0.9499451,-1.4762968,-0.0906269
Taiwan,TWN,0.333914,2019-09-16,2019,9,0.26517794,0.3265503,0.10148464
Tajikistan,TJK,-1.3296403,2019-09-16,2019,9,0.17876358,-0.18872476,1.4141177
Thailand,THA,-0.70637554,2019-09-16,2019,9,-0.82378376,-1.2402471,-1.1418093
The Bahamas,BHS,1.2582632,2019-09-16,2019,9,1.1213474,0.9974313,0.2037638
Togo,TGO,0.5931635,2019-09-16,2019,9,0.5441985,0.39548016,-0.07873485
Trinidad and Tobago,TTO,-1.6960745,2019-09-16,2019,9,-1.7240683,-1.787041,-1.1838872
Tunisia,TUN,-0.775497,2019-09-16,2019,9,-1.7547615,-1.2345719,-0.7233723
Turkey,TUR,-0.041163754,2019-09-16,2019,9,0.53091085,-0.0632378,0.3430403
Turkmenistan,TKM,-0.68817395,2019-09-16,2019,9,-1.1333051,-1.09522,0.6073138
Uganda,UGA,-0.20754637,2019-09-16,2019,9,0.48665392,0.6463509,0.17707996
Ukraine,UKR,-1.2835675,2019-09-16,2019,9,-1.5432962,-0.43443826,-0.6352065
United Arab Emirates,ARE,-1.8411455,2019-09-16,2019,9,-1.5965812,-1.2415932,-0.4462964
United Kingdom,GBR,0.47208065,2019-09-16,2019,9,0.6548572,0.5086363,0.3720433
United Republic of Tanzania,TZA,-0.79329777,2019-09-16,2019,9,-0.7024502,0.8484521,0.6910505
United States Virgin Islands,VIR,1.2988266,2019-09-16,2019,9,0.7748192,-0.15833288,-1.2023846
United States of America,USA,0.109604344,2019-09-16,2019,9,-0.08581958,0.32308316,0.43751407
Uruguay,URY,-0.12834157,2019-09-16,2019,9,0.64954245,0.90677977,0.7364236
Uzbekistan,UZB,-1.249152,2019-09-16,2019,9,-1.1012335,-1.2612383,0.045052223
Vanuatu,VUT,0.017624492,2019-09-16,2019,9,-0.009058254,0.044496913,0.07585614
Venezuela,VEN,-0.13378912,2019-09-16,2019,9,-0.1028645,-0.08777547,-0.01752383
Vietnam,VNM,-0.38449782,2019-09-16,2019,9,-0.68584555,-0.7163486,-0.83882326
Western Sahara,ESH,-0.49637324,2019-09-16,2019,9,-0.2687836,-1.0159905,-1.1291717
Yemen,YEM,-0.75057083,2019-09-16,2019,9,-0.94540495,-0.5984464,-0.41417015
Zambia,ZMB,-1.0831926,2019-09-16,2019,9,-1.0958705,-0.578568,0.3324576
Zimbabwe,ZWE,-1.0775019,2019-09-16,2019,9,-1.4146156,-1.1725394,0.0013963272
eSwatini,SWZ,-1.381315,2019-09-16,2019,9,-1.6575178,-2.2526329,-1.1406715
Afghanistan,AFG,-0.47809267,2019-10-16,2019,10,-1.2702013,-0.60044515,-0.41057253
Aland,ALA,0.31538785,2019-10-16,2019,10,-0.16253787,-1.0250193,-0.5380595
Albania,ALB,-2.0324714,2019-10-16,2019,10,-0.77875274,-0.24372227,1.2491119
Algeria,DZA,-0.77196306,2019-10-16,2019,10,-0.6473956,-0.6394391,-1.083365
Angola,AGO,0.03175658,2019-10-16,2019,10,-0.22482093,-0.5726644,-0.08654367
Antarctica,ATA,,2019-10-16,2019,10,,,
Argentina,ARG,-0.91322416,2019-10-16,2019,10,-1.0246619,-0.4717549,0.20455673
Armenia,ARM,-1.1562283,2019-10-16,2019,10,-0.84158045,-1.8325088,-1.6945583
Australia,AUS,-1.2310421,2019-10-16,2019,10,-1.1253601,-0.6982558,-0.6803636
Austria,AUT,-0.2890909,2019-10-16,2019,10,-0.5282931,-1.5049149,-0.0014595649
Azerbaijan,AZE,-1.4015563,2019-10-16,2019,10,-0.6802565,-1.6961689,-1.8059797
Bangladesh,BGD,-0.54388,2019-10-16,2019,10,-0.35111958,-1.4347694,-1.1324
Belarus,BLR,-0.882107,2019-10-16,2019,10,-0.29784563,-0.9100485,-0.37246016
Belgium,BEL,-0.4677596,2019-10-16,2019,10,-1.3024421,-1.4302307,-1.029892
Belize,BLZ,-1.8930969,2019-10-16,2019,10,-2.7966843,-2.1007206,-1.9729513
Benin,BEN,0.9409309,2019-10-16,2019,10,0.16388206,0.19710141,0.27493635
Bhutan,BTN,-0.25079253,2019-10-16,2019,10,0.18146941,-1.1110188,-0.37605545
Bolivia,BOL,-1.4654989,2019-10-16,2019,10,-1.1251823,-1.1049345,-0.68260556
Bosnia and Herzegovina,BIH,-1.6283379,2019-10-16,2019,10,0.10466006,-0.2813616,1.6100751
Botswana,BWA,-1.4791112,2019-10-16,2019,10,-1.8122737,-2.1026802,-1.8765881
Brazil,BRA,-0.91602874,2019-10-16,2019,10,-0.8720906,-0.7633419,-0.2301173
Brunei,BRN,-1.3052089,2019-10-16,2019,10,-1.5605545,-0.19204587,-0.35838154
Bulgaria,BGR,-1.4460192,2019-10-16,2019,10,-1.0632852,-0.68126875,-0.2465117
Burkina Faso,BFA,0.7951835,2019-10-16,2019,10,4.5098794e-05,0.2743228,-0.07744583
Burundi,BDI,1.6776701,2019-10-16,2019,10,-0.11130841,-0.48293638,0.14867663
Cabo Verde,CPV,-0.059454296,2019-10-16,2019,10,0.42581242,0.6913631,1.8378015
Cambodia,KHM,0.0057227346,2019-10-16,2019,10,0.7282241,-0.62194866,-0.6328827
Cameroon,CMR,0.50573504,2019-10-16,2019,10,-0.040194847,0.10850451,0.12240683
Canada,CAN,0.09282715,2019-10-16,2019,10,0.102326274,0.13461626,-0.09660549
Cayman Islands,CYM,,2019-10-16,2019,10,,,
Central African Republic,CAF,-0.10871215,2019-10-16,2019,10,-0.3272979,-0.04856427,0.17073834
Chad,TCD,0.052663974,2019-10-16,2019,10,0.08432722,0.19969141,-0.13493146
Chile,CHL,-0.92746615,2019-10-16,2019,10,-0.6002651,-0.49346107,-0.32518724
China,CHN,-0.19213803,2019-10-16,2019,10,-0.18538722,0.024035309,0.10194406
Colombia,COL,-0.45667753,2019-10-16,2019,10,-0.8301442,-1.0770541,-0.53189266
Comoros,COM,-2.1220775,2019-10-16,2019,10,-2.1974192,-1.6317177,-0.083649404
Costa Rica,CRI,-0.009451073,2019-10-16,2019,10,0.010124773,0.4603986,1.149291
Croatia,HRV,-1.1307136,2019-10-16,2019,10,0.01409624,-0.76293576,1.1057045
Cuba,CUB,-0.63117015,2019-10-16,2019,10,-0.06297008,-0.37834787,-0.47022164
Cyprus,CYP,-0.00865132,2019-10-16,2019,10,0.026657462,0.4121463,-0.43816876
Czechia,CZE,-0.8373348,2019-10-16,2019,10,-1.201129,-1.7880237,-0.82201684
Democratic Republic of the Congo,COD,0.231314,2019-10-16,2019,10,0.1034986,-0.10228306,0.15211312
Denmark,DNK,0.9362546,2019-10-16,2019,10,0.16075145,-0.6594205,-0.33067706
Djibouti,DJI,0.052099597,2019-10-16,2019,10,-0.15118715,0.19814576,0.14093716
Dominican Republic,DOM,-1.3334669,2019-10-16,2019,10,-1.3125983,-2.7519507,-0.8417629
East Timor,TLS,-0.32000676,2019-10-16,2019,10,0.29809362,0.11568459,-0.3325157
Ecuador,ECU,0.1654479,2019-10-16,2019,10,0.16686374,-0.37075254,0.70776635
Egypt,EGY,-1.0337218,2019-10-16,2019,10,-1.3265483,-1.7260798,-1.734059
El Salvador,SLV,-1.6302471,2019-10-16,2019,10,-1.3915058,-1.7755473,-1.115834
Equatorial Guinea,GNQ,0.43291667,2019-10-16,2019,10,0.08525509,0.09456416,-0.05889735
Eritrea,ERI,0.91817445,2019-10-16,2019,10,0.36870947,0.46197596,-0.11250553
Estonia,EST,0.25359556,2019-10-16,2019,10,-0.043086436,-0.90385574,-0.42681828
Ethiopia,ETH,0.69840175,2019-10-16,2019,10,-0.25117776,0.07791491,0.41315892
Falkland Islands,FLK,0.71990585,2019-10-16,2019,10,0.4043084,-0.012127673,-0.6440854
Faroe Islands,FRO,-0.05834813,2019-10-16,2019,10,-0.0076427883,-0.18288958,-0.18539295
Fiji,FJI,-0.19873093,2019-10-16,2019,10,-0.42944112,-0.45146644,-0.983181
Finland,FIN,0.3008023,2019-10-16,2019,10,-0.21590848,-0.51879054,0.09409899
France,-99,-0.61377513,2019-10-16,2019,10,-0.42631316,-0.2008665,-0.12361142
French Polynesia,PYF,-2.0984442,2019-10-16,2019,10,-1.7761513,-1.476219,-0.8060001
French Southern and Antarctic Lands,ATF,2.2542686,2019-10-16,2019,10,2.3630652,1.924056,1.1376005
