origin,destination,dist_od
LBR,PYF,9.644698688699306
LBR,QAT,8.836751621221337
LBR,REU,8.961682326669592
LBR,ROM,8.623179631142717
LBR,RUS,8.918976463209203
LBR,RWA,8.425868817722694
LBR,SAU,8.702734392920481
LBR,SDN,8.458650313766038
LBR,SEN,7.057272957298765
LBR,SGP,9.447158005437212
LBR,SHN,7.764871212537667
LBR,SLB,9.846231781015899
LBR,SLE,5.807001298528567
LBR,SLV,9.064614470499443
LBR,SMR,8.464204144262858
LBR,SOM,8.721167297332293
LBR,SPM,8.744506278123898
LBR,STP,7.599219544234175
LBR,SUR,8.51378458872498
LBR,SVK,8.604796110077256
LBR,SVN,8.5268454580507
LBR,SWE,8.740317222539929
LBR,SWZ,8.663681849926135
LBR,SYC,8.910697048125126
LBR,SYR,8.666081535122734
LBR,TCA,8.817184740440371
LBR,TCD,7.993742539648328
LBR,TGO,7.154257480383496
LBR,THA,9.399788970961252
LBR,TJK,9.067030352613639
LBR,TKL,9.794323702250765
LBR,TKM,8.962535463833134
LBR,TMP,9.62705200022408
LBR,TON,9.78256039179462
LBR,TTO,8.637020003804079
LBR,TUN,8.27117576635304
LBR,TUR,8.63104459722393
LBR,TUV,9.85400629961987
LBR,TWN,9.529124230414878
LBR,TZA,8.593836589516565
LBR,UGA,8.473442537556696
LBR,UKR,8.738571826181095
LBR,URY,8.794917196484924
LBR,USA,9.072805432987138
LBR,UZB,9.058737061513478
LBR,VCT,8.63460851503039
LBR,VEN,8.75124787918878
LBR,VGB,8.703944090839475
LBR,VNM,9.450646991582397
LBR,VUT,9.842607929459636
LBR,WLF,9.81436121331705
LBR,WSM,9.78927743888527
LBR,YEM,8.707566082390521
LBR,YUG,8.549981917464434
LBR,ZAF,8.629630944246454
LBR,ZAR,8.165842335051346
LBR,ZMB,8.485124648408409
LBR,ZWE,8.566499793637151
LBY,ABW,9.092452268300349
LBY,AFG,8.472408773521757
LBY,AGO,8.448841757021665
LBY,AIA,8.978098808981603
LBY,ALB,7.0006525500621715
LBY,AND,7.434276283313042
LBY,ANT,9.06859879641963
LBY,ARE,8.261709541138101
LBY,ARG,9.287782778718777
LBY,ARM,7.894415374543025
LBY,ATG,8.97156540923639
LBY,AUS,9.633101700992775
LBY,AUT,7.486269644227088
LBY,AZE,8.019962075499786
LBY,BDI,8.344372914171954
LBY,BEL,7.73893725909047
LBY,BEN,8.0212949314457
LBY,BFA,7.962967600233759
LBY,BGD,8.886575612280309
LBY,BGR,7.264179291440199
LBY,BHR,8.126569896677205
LBY,BHS,9.086722081789087
LBY,BIH,7.232372522031201
LBY,BLR,7.856327317309973
LBY,BLZ,9.23653819263571
LBY,BMU,8.90556449604996
LBY,BOL,9.238437912920526
LBY,BRA,9.046747454194696
LBY,BRB,8.971981781771923
LBY,BRN,9.263049513578858
LBY,BTN,8.8556480328057
LBY,BWA,8.74355874649705
LBY,CAF,8.020539667352368
LBY,CAN,9.013568997603906
LBY,CCK,
LBY,CHE,7.498608902621197
LBY,CHL,9.361674231143649
LBY,CHN,9.087583411841049
LBY,CIV,8.18666179301811
LBY,CMR,7.981798880714107
LBY,COG,8.30384525601716
LBY,COK,9.833362790702921
LBY,COL,9.18236673269971
LBY,COM,8.651850474987612
LBY,CPV,8.389653640373254
LBY,CRI,9.244444169865387
LBY,CUB,9.129358598518358
LBY,CXR,
LBY,CYM,9.162344687124461
LBY,CYP,7.3556839135594645
LBY,CZE,7.601418326459861
LBY,DEU,7.698389359480368
LBY,DJI,8.185563132507427
LBY,DMA,8.977242061048997
LBY,DNK,7.889625490009024
LBY,DOM,9.053273728188671
LBY,DZA,7.0335223571775956
LBY,ECU,9.268056297044529
LBY,EGY,7.220945728758718
LBY,ERI,8.01156470576818
LBY,ESH,7.961415179787481
LBY,ESP,7.523036048682446
LBY,EST,8.038306060452713
LBY,ETH,8.147230932222728
LBY,FIN,8.101633807095268
LBY,FJI,9.777544438817326
LBY,FLK,9.371853595921621
LBY,FRA,7.558346671202924
LBY,FRO,8.217940166279512
LBY,FSM,9.522681641825907
LBY,GAB,8.200222909442733
LBY,GBR,7.8836234963815395
LBY,GEO,7.885742246524743
LBY,GHA,8.111153618334662
LBY,GIB,7.582111510327015
LBY,GIN,8.25197503848029
LBY,GLP,8.97357154170126
LBY,GMB,8.25982251819273
LBY,GNB,8.26926604837318
LBY,GNQ,8.11587138795442
LBY,GRC,6.8678936564903355
LBY,GRD,9.003266385802869
LBY,GRL,8.654584151319531
LBY,GTM,9.272451887817608
LBY,GUF,8.949948121809719
LBY,GUY,9.000877191210039
LBY,HKG,9.15153365926124
LBY,HND,9.244012063902803
LBY,HRV,7.303684397052788
LBY,HTI,9.077987941245746
LBY,HUN,7.459779466357343
LBY,IDN,9.257861159399168
LBY,IND,8.70899153461565
LBY,IRL,7.993002315919738
LBY,IRN,8.086751755474339
LBY,IRQ,7.882594879787583
LBY,ISL,8.390137699098052
LBY,ISR,7.446188287649653
LBY,ITA,7.063310971316897
LBY,JAM,9.128511904114946
LBY,JOR,7.503130852910692
LBY,JPN,9.242633297172445
LBY,KAZ,8.49229416752452
LBY,KEN,8.373905099476465
LBY,KGZ,8.550847479191386
LBY,KHM,9.124834007341633
LBY,KIR,9.657070896278679
LBY,KNA,8.959881891553083
LBY,KOR,9.166472493457329
LBY,KWT,8.018645879720475
LBY,LAO,9.076025358115007
LBY,LBN,7.479218324482643
LBY,LBR,8.280464782350593
LBY,LBY,4.82414184705731
LBY,LCA,8.982246588454933
LBY,LKA,8.872859606961134
LBY,LSO,8.847753846161153
LBY,LTU,7.883663066424761
LBY,LUX,7.65659635705688
LBY,LVA,7.949176212091255
LBY,MAC,
LBY,MAR,7.636819162768656
LBY,MDA,7.599130390354519
LBY,MDG,8.797725263427116
LBY,MDV,8.815927808842144
LBY,MEX,9.307202074818647
LBY,MHL,9.602879633438182
LBY,MKD,7.094160154338728
LBY,MLI,8.047174202052537
LBY,MLT,6.163695784084104
LBY,MMR,8.99324847242374
LBY,MNG,8.908808296156085
LBY,MNP,9.435330217839185
LBY,MOZ,8.737922149946158
LBY,MRT,8.136629747216427
LBY,MSR,
LBY,MTQ,8.978204889147404
LBY,MUS,8.897821196495789
LBY,MWI,8.619254711366827
LBY,MYS,9.168354262637123
LBY,NAM,8.701713329558011
LBY,NCL,9.733757390369497
LBY,NER,7.726862196895211
LBY,NFK,9.760609760940575
LBY,NGA,7.9551244474425475
LBY,NIC,9.248611596045796
LBY,NIU,9.821863094554885
LBY,NLD,7.780648619513434
LBY,NOR,8.06730178859475
LBY,NPL,8.784145223657395
LBY,NRU,9.640304903283143
LBY,NZL,9.792644256089867
LBY,OMN,8.335030342027597
LBY,PAK,8.553108447560792
LBY,PAL,7.439366576107919
LBY,PAN,9.214734702746647
LBY,PCN,
LBY,PER,9.296263907480764
LBY,PHL,9.273215635667649
LBY,PLW,9.4072541098119
LBY,PNG,9.566872205675134
LBY,POL,7.703709918923475
LBY,PRI,9.013723847246673
LBY,PRK,9.1392464376589
LBY,PRT,7.771061181366404
LBY,PRY,9.21245014483944
LBY,PYF,9.788505901834247
LBY,QAT,8.160517676048771
LBY,REU,8.890328477551462
LBY,ROM,7.443888935684642
LBY,RUS,8.171683116294052
LBY,RWA,8.313083099115092
LBY,SAU,7.929963371447197
LBY,SDN,7.841316808323546
LBY,SEN,8.252082458855691
LBY,SGP,9.183257211802461
LBY,SHN,8.689277862970904
LBY,SLB,9.649344054780743
LBY,SLE,8.277534258887256
LBY,SLV,9.265393738424375
LBY,SMR,7.220190937775109
LBY,SOM,8.38020852882677
LBY,SPM,8.72778728667585
LBY,STP,8.207270963308334
LBY,SUR,8.968448030384451
LBY,SVK,7.5355347947599025
LBY,SVN,7.369118562719112
LBY,SWE,7.997315050308551
LBY,SWZ,8.813297794565294
LBY,SYC,8.672868365753862
LBY,SYR,7.561800859294578
LBY,TCA,9.04758682672299
LBY,TCD,7.752806045114504
LBY,TGO,8.056398866055746
LBY,THA,9.071371939688605
LBY,TJK,8.474969798729449
LBY,TKL,9.76126017346803
LBY,TKM,8.274439614256998
LBY,TMP,9.42346267792285
LBY,TON,9.81682229745758
LBY,TTO,9.011774060743534
LBY,TUN,6.357298444486929
LBY,TUR,7.373424528360317
LBY,TUV,9.727318828187183
LBY,TWN,9.199625977300581
LBY,TZA,8.473280383583203
LBY,UGA,8.269896538199589
LBY,UKR,7.760091425861488
LBY,URY,9.263457352436946
LBY,USA,9.114888602148463
LBY,UZB,8.451234569078771
LBY,VCT,8.990696813534871
LBY,VEN,9.08418048577196
LBY,VGB,8.994138049497414
LBY,VNM,9.131605558635853
LBY,VUT,9.725893204862214
LBY,WLF,9.77452684127205
LBY,WSM,9.788219788430407
LBY,YEM,8.15162164696975
LBY,YUG,7.249193024177991
LBY,ZAF,8.83959330712371
LBY,ZAR,8.339749558185195
LBY,ZMB,8.57935207095126
LBY,ZWE,8.674957334813332
LCA,ABW,6.896899164030382
LCA,AFG,9.425605771989442
LCA,AGO,9.06719941214625
LCA,AIA,6.255658482859484
LCA,ALB,9.016284881053995
LCA,AND,8.813692775105443
LCA,ANT,6.674313507558309
LCA,ARE,9.381670072384173
LCA,ARG,8.562692804799603
LCA,ARM,9.23876649414283
LCA,ATG,5.88759708296049
LCA,AUS,9.707446512550343
LCA,AUT,8.966881734581218
LCA,AZE,9.270222129702107
LCA,BDI,9.227241735851312
LCA,BEL,8.866198277046541
LCA,BEN,8.844149148684584
LCA,BFA,8.757496193637078
LCA,BGD,9.60366946903818
LCA,BGR,9.063417889011683
LCA,BHR,9.340254856467437
LCA,BHS,7.666257522218856
LCA,BIH,8.994587814848863
LCA,BLR,9.070821375087379
LCA,BLZ,7.995021780267019
LCA,BMU,7.6395561850651745
LCA,BOL,8.170741525518501
LCA,BRA,8.25429270320649
LCA,BRB,5.173863505327594
LCA,BRN,9.79191612235156
LCA,BTN,9.579810013560358
LCA,BWA,9.243913436372491
LCA,CAF,9.075909374828823
LCA,CAN,8.352328689684013
LCA,CCK,
LCA,CHE,8.891831326827855
LCA,CHL,8.576888063502253
LCA,CHN,9.577734559000083
LCA,CIV,8.735323718494726
LCA,CMR,8.982668960356337
LCA,COG,9.050675718096587
LCA,COK,9.345870765266872
LCA,COL,7.474448817585653
LCA,COM,9.383928066052828
LCA,CPV,8.286905179111708
LCA,CRI,7.847771521808249
LCA,CUB,7.659342107806112
LCA,CXR,
LCA,CYM,7.720010838764773
LCA,CYP,9.160238998547488
LCA,CZE,8.970432201442492
LCA,DEU,8.919405280858497
LCA,DJI,9.322944687848125
LCA,DMA,5.074016270537391
LCA,DNK,8.940200596419663
LCA,DOM,7.008105463869251
LCA,DZA,8.824339010221125
LCA,ECU,7.88580241549427
LCA,EGY,9.152503928325965
LCA,ERI,9.27689373695198
LCA,ESH,8.541166716256681
LCA,ESP,8.748760046885439
LCA,EST,9.046447911381009
LCA,ETH,9.288396184002286
LCA,FIN,9.039680393886528
LCA,FJI,9.525529872194236
LCA,FLK,8.898595088819102
LCA,FRA,8.840905942343758
LCA,FRO,8.828659366327036
LCA,FSM,9.652235122333302
LCA,GAB,8.982688548657954
LCA,GBR,8.81794572205743
LCA,GEO,9.226069025625213
LCA,GHA,8.80129471133361
LCA,GIB,8.704931385043016
LCA,GIN,8.568264371138152
LCA,GLP,5.55209874939273
LCA,GMB,8.479896434272067
LCA,GNB,8.50355055237508
LCA,GNQ,8.965384783353057
LCA,GRC,9.057376004868317
LCA,GRD,5.382658514981787
LCA,GRL,8.675406635599755
LCA,GTM,8.0712813308757
LCA,GUF,7.200377130610325
LCA,GUY,6.784917137782316
LCA,HKG,9.677578931938854
LCA,HND,7.9596853801360465
LCA,HRV,8.977253297285634
LCA,HTI,7.192756009848375
LCA,HUN,9.004959255434912
LCA,IDN,9.82099142101143
LCA,IND,9.54107187636657
LCA,IRL,8.766447899930009
LCA,IRN,9.31344735032514
LCA,IRQ,9.265448630126846
LCA,ISL,8.757571369652002
LCA,ISR,9.183695119224245
LCA,ITA,8.933039428659772
LCA,JAM,7.480386568034548
LCA,JOR,9.193284646488413
LCA,JPN,9.558723533908907
LCA,KAZ,9.361927769400276
LCA,KEN,9.29834483902194
LCA,KGZ,9.415753259993535
LCA,KHM,9.725713440424808
LCA,KIR,9.52456188716257
LCA,KNA,6.062672264012982
LCA,KOR,9.569458528838028
LCA,KWT,9.30784632113175
LCA,LAO,9.686318617603286
LCA,LBN,9.184336585172469
LCA,LBR,8.630825759117737
LCA,LBY,8.982246588454933
LCA,LCA,3.114411796134751
LCA,LKA,9.623668485473798
LCA,LSO,9.272936695768935
LCA,LTU,9.038137290314197
LCA,LUX,8.879943681788864
LCA,LVA,9.039318453132788
LCA,MAC,
LCA,MAR,8.675119932940463
LCA,MDA,9.089869489794554
LCA,MDG,9.427903582108343
LCA,MDV,9.589980877034463
LCA,MEX,8.370076680380306
LCA,MHL,9.540459613850677
LCA,MKD,9.03230234774308
LCA,MLI,8.666228524422849
LCA,MLT,8.963171382336348
LCA,MMR,9.659158030046646
LCA,MNG,9.474233467186165
LCA,MNP,9.658995229259864
LCA,MOZ,9.321747569550315
LCA,MRT,8.50406539777068
LCA,MSR,
LCA,MTQ,4.25425845990228
LCA,MUS,9.509623145344225
LCA,MWI,9.302598626663894
LCA,MYS,9.764959698360784
LCA,NAM,9.14895155198469
LCA,NCL,9.614062628867774
LCA,NER,8.866183463756423
LCA,NFK,9.597634720567372
LCA,NGA,8.893758013746623
LCA,NIC,7.914757268172877
LCA,NIU,9.431567688484638
LCA,NLD,8.877311500163978
LCA,NOR,8.936367760606252
LCA,NPL,9.554602190872226
LCA,NRU,9.585663747972195
LCA,NZL,9.542866977680381
LCA,OMN,9.40599185588035
LCA,PAK,9.468860333494018
LCA,PAL,9.183365910447595
LCA,PAN,7.677510660659714
LCA,PCN,
LCA,PER,8.100450024414
LCA,PHL,9.738930665459845
LCA,PLW,9.747346476517267
LCA,PNG,9.733431466372087
LCA,POL,9.003990636806547
LCA,PRI,6.609526451184789
LCA,PRK,9.548575339787789
LCA,PRT,8.657776709249314
LCA,PRY,8.388006859613657
LCA,PYF,9.243911502402108
LCA,QAT,9.3505726385142
LCA,REU,9.49424406533531
LCA,ROM,9.063724666130554
LCA,RUS,9.191114534304882
LCA,RWA,9.226782457009355
LCA,SAU,9.285568430884176
LCA,SDN,9.204827504005358
LCA,SEN,8.464476147135537
LCA,SGP,9.778372641752265
LCA,SHN,8.802662166774196
LCA,SLB,9.652877090698405
LCA,SLE,8.576231614708211
LCA,SLV,8.020145547199132
LCA,SMR,8.938747111031317
LCA,SOM,9.360393525539877
LCA,SPM,8.211649614469808
LCA,STP,8.935462376350523
LCA,SUR,7.012008081352069
LCA,SVK,9.00180017079741
LCA,SVN,8.962783347233641
LCA,SWE,8.977766494582884
LCA,SWZ,9.299741308360009
LCA,SYC,9.472358422672448
LCA,SYR,9.194561436762756
LCA,TCA,7.222211211359899
LCA,TCD,9.029906272812868
LCA,TGO,8.828326374406227
LCA,THA,9.701098381340012
LCA,TJK,9.409104341700704
LCA,TKL,9.43074818456738
LCA,TKM,9.34879972722253
LCA,TMP,9.85760852190264
LCA,TON,9.475183868299306
LCA,TTO,5.975517821259688
LCA,TUN,8.9134497641396
LCA,TUR,9.133423797851382
LCA,TUV,9.511428184610804
LCA,TWN,9.665798729779883
LCA,TZA,9.306719979738528
LCA,UGA,9.246186165721092
LCA,UKR,9.120221444275769
LCA,URY,8.590464656652728
LCA,USA,8.293881125904308
LCA,UZB,9.392951053636182
LCA,VCT,4.525562966809007
LCA,VEN,6.72321758837664
LCA,VGB,6.444108680928917
LCA,VNM,9.717153757468274
LCA,VUT,9.60135287585851
LCA,WLF,9.476160964147768
LCA,WSM,9.440986905391538
LCA,YEM,9.326254996572539
LCA,YUG,9.020299336526882
LCA,ZAF,9.262475411996457
LCA,ZAR,9.121520961478597
LCA,ZMB,9.242233341133225
LCA,ZWE,9.272730023446227
LKA,ABW,9.683413036910327
LKA,AFG,8.09195732350412
LKA,AGO,8.935960761478562
LKA,AIA,9.621329527733145
LKA,ALB,8.853627998765555
LKA,AND,9.050285463108226
LKA,ANT,9.67063325416626
LKA,ARE,8.097697412177359
LKA,ARG,9.62038895987394
LKA,ARM,8.53156442871521
LKA,ATG,9.618382157597797
LKA,AUS,9.006606968987573
LKA,AUT,8.928111404285842
LKA,AZE,8.475893999722187
LKA,BDI,8.655123370179812
LKA,BEL,9.032984625113855
LKA,BEN,9.05665000285636
LKA,BFA,9.106241393578836
LKA,BGD,7.6479792519661896
LKA,BGR,8.801938957135732
LKA,BHR,8.231557823036008
LKA,BHS,9.658021063108906
LKA,BIH,8.886632424104427
LKA,BLR,8.842740684026513
LKA,BLZ,9.739911005134124
LKA,BMU,9.563874789620614
LKA,BOL,9.691485454090687
LKA,BRA,9.541502822313944
LKA,BRB,9.617597207315356
LKA,BRN,8.250904636985393
LKA,BTN,7.7913389179444215
LKA,BWA,8.824613330256659
LKA,CAF,8.827606979546314
LKA,CAN,9.521705034922581
LKA,CCK,
LKA,CHE,8.996671543382016
LKA,CHL,9.672733867470239
LKA,CHN,8.479837266464154
LKA,CIV,9.144026302151218
LKA,CMR,8.934147775319067
LKA,COG,8.914687953872857
LKA,COK,9.505998798567457
LKA,COL,9.733321813512186
LKA,COM,8.428290062555483
LKA,CPV,9.331789567935592
LKA,CRI,9.76537138013831
LKA,CUB,9.684766706626158
LKA,CXR,
LKA,CYM,9.706656033551347
LKA,CYP,8.642448153684134
LKA,CZE,8.93234470116188
LKA,DEU,8.987111066985232
LKA,DJI,8.315643798901771
LKA,DMA,9.62139582494756
LKA,DNK,8.988022979298925
LKA,DOM,9.65831245422878
LKA,DZA,9.028237751213986
LKA,ECU,9.779293573124713
LKA,EGY,8.646159153303431
LKA,ERI,8.416297803333668
LKA,ESH,9.210208363263416
LKA,ESP,9.0911413217442
LKA,EST,8.901365202029156
LKA,ETH,8.422287609751045
LKA,FIN,8.920982629706915
LKA,FJI,9.31684133707426
LKA,FLK,9.531640956051588
LKA,FRA,9.039050739120478
LKA,FRO,9.118188678896981
LKA,FSM,8.983873303893501
LKA,GAB,8.965278356560951
LKA,GBR,9.079733270868907
LKA,GEO,8.563336808949524
LKA,GHA,9.095779888317
LKA,GIB,9.118469241855685
LKA,GIN,9.228711583128053
LKA,GLP,9.619514592813141
LKA,GMB,9.261057250267891
LKA,GNB,9.254718914475188
LKA,GNQ,8.968440770512824
LKA,GRC,8.79708540152115
LKA,GRD,9.634142327767918
LKA,GRL,9.297159147085928
LKA,GTM,9.762206206451545
LKA,GUF,9.590733112062676
LKA,GUY,9.625053914500818
LKA,HKG,8.292734275389043
LKA,HND,9.7516298252162
LKA,HRV,8.908418594444687
LKA,HTI,9.670323336645392
LKA,HUN,8.886413176242598
LKA,IDN,8.10649280311234
LKA,IND,7.279302973219851
LKA,IRL,9.121792178324903
LKA,IRN,8.338619721759839
LKA,IRQ,8.441727990952408
LKA,ISL,9.192104708350932
LKA,ISR,8.596343870581387
LKA,ITA,8.944501327446854
LKA,JAM,9.695184583005563
LKA,JOR,8.579234973292712
LKA,JPN,8.792342759071355
LKA,KAZ,8.429879950688516
LKA,KEN,8.492980208785026
LKA,KGZ,8.269571223320096
LKA,KHM,7.910192513950292
LKA,KIR,9.25140841622372
LKA,KNA,9.439974811820754
LKA,KOR,8.661991992710583
LKA,KWT,8.329406648752823
LKA,LAO,7.939634284227431
LKA,LBN,8.599385525448149
LKA,LBR,9.208095754706628
LKA,LBY,8.872859606961134
LKA,LCA,9.623668485473798
LKA,LKA,3.2305743297446328
LKA,LSO,8.846942594635099
LKA,LTU,8.8873803527756
LKA,LUX,9.016308071310933
LKA,LVA,8.895240784423665
LKA,MAC,
LKA,MAR,9.134675326674541
LKA,MDA,8.787274372970403
LKA,MDG,8.441770047110326
LKA,MDV,6.76898722753372
LKA,MEX,9.722160501057786
LKA,MHL,9.19860002299606
LKA,MKD,8.83677530385487
LKA,MLI,9.162351191933299
LKA,MLT,8.901323250669844
LKA,MMR,7.651946272811807
LKA,MNG,8.536752455768724
LKA,MNP,8.879045051968237
LKA,MOZ,8.668702729353976
LKA,MRT,9.237471959068202
LKA,MSR,
LKA,MTQ,9.621737186013773
LKA,MUS,8.283042280791065
LKA,MWI,8.631811580412073
LKA,MYS,7.863271723997073
LKA,NAM,8.93705996260725
LKA,NCL,9.20303525445935
LKA,NER,9.012148667940812
LKA,NFK,9.231870917326455
LKA,NGA,9.010977065952336
LKA,NIC,9.761839307209652
LKA,NIU,9.423969201545798
LKA,NLD,9.028304814280586
LKA,NOR,9.015807843805684
LKA,NPL,7.7370120881579645
LKA,NRU,9.176445889241034
LKA,NZL,9.29761104867807
LKA,OMN,8.002269515426294
LKA,PAK,7.870348130026201
LKA,PAL,8.596151680768223
LKA,PAN,9.75176949481635
LKA,PCN,
LKA,PER,9.765381713065215
LKA,PHL,8.433018224373594
LKA,PLW,8.698401295218085
LKA,PNG,8.93668716651661
LKA,POL,8.906131142015337
LKA,PRI,9.639213365326814
LKA,PRK,8.669521583313513
LKA,PRT,9.152686364761887
LKA,PRY,9.620761180292437
LKA,PYF,9.583687853509051
LKA,QAT,8.198257093977773
LKA,REU,8.335353758381943
LKA,ROM,8.811532157503791
LKA,RUS,8.720962426895817
LKA,RWA,8.644299562725505
LKA,SAU,8.367802066914138
LKA,SDN,8.571904079172997
LKA,SEN,9.26487969231647
LKA,SGP,7.90781824749041
LKA,SHN,9.219956983785007
LKA,SLB,9.106946920378684
LKA,SLE,9.229745861600106
LKA,SLV,9.763706959987056
LKA,SMR,8.943385858416567
LKA,SOM,8.278280711493723
LKA,SPM,9.442229568404956
LKA,STP,9.010477094908497
LKA,SUR,9.57171843887338
LKA,SVK,8.894692612933293
LKA,SVN,8.926352268412613
LKA,SWE,8.967910530041067
LKA,SWZ,8.775776007519084
LKA,SYC,8.025051268528083
LKA,SYR,8.584998744986821
LKA,TCA,9.651214450588718
LKA,TCD,8.856098323289151
LKA,TGO,9.071479718318297
LKA,THA,7.761058499614106
LKA,TJK,8.203253655967428
LKA,TKL,9.405256450436465
LKA,TKM,8.309232051797098
LKA,TMP,8.586379457534575
LKA,TON,9.379921108119301
LKA,TTO,9.637467162579794
LKA,TUN,8.951424166116327
LKA,TUR,8.692050627507
LKA,TUV,9.309375424004193
LKA,TWN,8.461533113333957
LKA,TZA,8.52230530228262
LKA,UGA,8.584320857822526
LKA,UKR,8.75502466513655
LKA,URY,9.59378820225904
LKA,USA,9.595285035218769
LKA,UZB,8.264850720594923
LKA,VCT,9.627861183842858
LKA,VEN,9.67837205821969
LKA,VGB,9.62928620541819
LKA,VNM,8.017873124156376
LKA,VUT,9.213315940577711
LKA,WLF,9.365926877654834
LKA,WSM,9.405326394806034
LKA,YEM,8.286588122083234
LKA,YUG,8.857870858519963
LKA,ZAF,8.853109416348738
LKA,ZAR,8.822485489607285
LKA,ZMB,8.73277478304683
LKA,ZWE,8.729974600694693
LSO,ABW,9.343626609552663
LSO,AFG,9.024780256708294
LSO,AGO,7.861795642499564
LSO,AIA,9.31175912910128
LSO,ALB,8.97354062280823
LSO,AND,9.040503673978423
LSO,ANT,9.329367078397823
LSO,ARE,8.814962021058255
LSO,ARG,9.002248966581433
LSO,ARM,8.980406065588133
LSO,ATG,9.296314377748969
LSO,AUS,9.24240186511536
LSO,AUT,9.07053746876214
LSO,AZE,8.995681597917887
LSO,BDI,7.974823235548244
LSO,BEL,9.129319886433628
LSO,BEN,8.505124456328417
LSO,BFA,8.635357843136836
LSO,BGD,9.097463120757476
LSO,BGR,8.99142076224707
LSO,BHR,8.80252505428777
LSO,BHS,9.453346156653232
LSO,BIH,9.017779370539696
LSO,BLR,9.1306870218265
LSO,BLZ,9.506972274947548
LSO,BMU,9.385406505057219
LSO,BOL,9.148419541694409
LSO,BRA,8.908025358343956
LSO,BRB,9.256242560431527
LSO,BRN,9.20926859783141
LSO,BTN,9.120672633616975
LSO,BWA,6.484517976852312
LSO,CAF,8.281447819655106
LSO,CAN,9.55059686781919
LSO,CCK,
LSO,CHE,9.075257032848288
LSO,CHL,9.104570883811611
LSO,CHN,9.37387488559378
LSO,CIV,8.564473263589512
LSO,CMR,8.363672013411124
LSO,COG,8.057377171801527
LSO,COK,9.574378441450701
LSO,COL,9.354292653041115
LSO,COM,7.8470802735344884
LSO,CPV,8.920800708603538
LSO,CRI,9.446940969710306
LSO,CUB,9.457890836536007
LSO,CXR,
LSO,CYM,9.461492787133672
LSO,CYP,8.88040945420319
LSO,CZE,9.094705028377259
LSO,DEU,9.12206364931973
LSO,DJI,8.486392482327524
LSO,DMA,9.28339843602637
LSO,DNK,9.170156819441797
LSO,DOM,9.371965051751834
LSO,DZA,8.950238187076437
LSO,ECU,9.357001935389938
LSO,EGY,8.798386155068872
LSO,ERI,8.537734565379735
LSO,ESH,8.93762914180632
LSO,ESP,9.028874249194201
LSO,EST,9.195296579442633
LSO,ETH,8.404840733444232
LSO,FIN,9.218388895539755
LSO,FJI,9.53972397204556
LSO,FLK,8.880435324088518
LSO,FRA,9.084189107657686
LSO,FRO,9.271786303484282
LSO,FSM,9.532750629348222
LSO,GAB,8.231934313987843
LSO,GBR,9.163484690488001
LSO,GEO,9.00090468708828
LSO,GHA,8.517305385122288
LSO,GIB,8.995759431651438
LSO,GIN,8.72295340419379
LSO,GLP,9.28935763097998
LSO,GMB,8.811352590620121
LSO,GNB,8.782910290385509
LSO,GNQ,8.309283020742617
LSO,GRC,8.929182040244816
LSO,GRD,9.269971559323489
LSO,GRL,9.432388123120628
LSO,GTM,9.513208549612187
LSO,GUF,9.145559581493764
LSO,GUY,9.206661212160396
LSO,HKG,9.295776508926426
LSO,HND,9.491657732552992
LSO,HRV,9.034629873896606
LSO,HTI,9.390342574479561
LSO,HUN,9.057158189670423
LSO,IDN,9.08448164048989
LSO,IND,8.957891328834636
LSO,IRL,9.187227515913127
LSO,IRN,8.930018083086086
LSO,IRQ,8.884598874481657
LSO,ISL,9.32972656633111
LSO,ISR,8.83602939483746
LSO,ITA,9.008103617550246
LSO,JAM,9.423757575351178
LSO,JOR,8.836339191951906
LSO,JPN,9.513541646235815
LSO,KAZ,9.17797729141909
LSO,KEN,8.094604304690618
LSO,KGZ,9.13617561359477
LSO,KHM,9.15176367048869
LSO,KIR,9.633704990412141
LSO,KNA,9.28085847969875
LSO,KOR,9.451510857328978
LSO,KWT,8.835652013430904
LSO,LAO,9.180047851629329
LSO,LBN,8.865988189973917
LSO,LBR,8.644818829350998
LSO,LBY,8.847753846161153
LSO,LCA,9.272936695768935
LSO,LKA,8.846942594635099
LSO,LSO,3.9305318549782444
LSO,LTU,9.150497900450446
LSO,LUX,9.110131784538277
LSO,LVA,9.169478689168358
LSO,MAC,
LSO,MAR,8.973264844820434
LSO,MDA,9.049338174012322
LSO,MDG,7.7376437574041566
LSO,MDV,8.715685461285933
LSO,MEX,9.607139370932048
LSO,MHL,9.642694053770013
LSO,MKD,8.980003636633848
LSO,MLI,8.705311912137292
LSO,MLT,8.908535034077868
LSO,MMR,9.110747082740271
LSO,MNG,9.356541537980243
LSO,MNP,9.51255311109335
LSO,MOZ,6.8566915371927415
LSO,MRT,8.851548904065691
LSO,MSR,
LSO,MTQ,9.276549372086517
LSO,MUS,8.062165816143823
LSO,MWI,7.494698254745312
LSO,MYS,9.091463025279822
LSO,NAM,7.205029202199192
LSO,NCL,9.457945484800275
LSO,NER,8.5981551072577
LSO,NFK,9.416474479422831
LSO,NGA,8.473793502494516
LSO,NIC,9.471630983361344
LSO,NIU,9.569719655888992
LSO,NLD,9.141099612624716
LSO,NOR,9.223696776756224
LSO,NPL,9.08084414140946
LSO,NRU,9.586980675067586
LSO,NZL,9.360797954994393
