country,ISO_A3,date,spei
Uganda,UGA,2022-07-16,-0.09115142
Ukraine,UKR,2022-07-16,-1.4159477
United Arab Emirates,ARE,2022-07-16,-1.1671512
United Kingdom,GBR,2022-07-16,-1.2294563
United Republic of Tanzania,TZA,2022-07-16,-0.26942983
United States Virgin Islands,VIR,2022-07-16,-1.0440398
United States of America,USA,2022-07-16,-0.38696155
Uruguay,URY,2022-07-16,-0.78559846
Uzbekistan,UZB,2022-07-16,-0.29955447
Vanuatu,VUT,2022-07-16,-0.005970571
Venezuela,VEN,2022-07-16,0.03386188
Vietnam,VNM,2022-07-16,0.05988204
Western Sahara,ESH,2022-07-16,-1.339899
Yemen,YEM,2022-07-16,-0.07114278
Zambia,ZMB,2022-07-16,0.5156222
Zimbabwe,ZWE,2022-07-16,0.4947248
eSwatini,SWZ,2022-07-16,0.9897295
Afghanistan,AFG,2022-08-16,-0.19454226
Aland,ALA,2022-08-16,-0.74744
Albania,ALB,2022-08-16,-0.74546903
Algeria,DZA,2022-08-16,-1.2463017
Angola,AGO,2022-08-16,-0.2903286
Antarctica,ATA,2022-08-16,
Argentina,ARG,2022-08-16,-0.96327233
Armenia,ARM,2022-08-16,-1.6455917
Australia,AUS,2022-08-16,-0.036313932
Austria,AUT,2022-08-16,-1.5799928
Azerbaijan,AZE,2022-08-16,-1.6396345
Bangladesh,BGD,2022-08-16,-2.4589968
Belarus,BLR,2022-08-16,-1.446561
Belgium,BEL,2022-08-16,-2.201621
Belize,BLZ,2022-08-16,2.0098648
Benin,BEN,2022-08-16,0.39662978
Bhutan,BTN,2022-08-16,-1.7774485
Bolivia,BOL,2022-08-16,-0.7062051
Bosnia and Herzegovina,BIH,2022-08-16,-1.9838078
Botswana,BWA,2022-08-16,-0.49341276
Brazil,BRA,2022-08-16,-0.32314965
Brunei,BRN,2022-08-16,1.0243263
Bulgaria,BGR,2022-08-16,-0.31778377
Burkina Faso,BFA,2022-08-16,0.6762563
Burundi,BDI,2022-08-16,1.3153003
Cabo Verde,CPV,2022-08-16,-0.1551559
Cambodia,KHM,2022-08-16,0.80879563
Cameroon,CMR,2022-08-16,0.55621713
Canada,CAN,2022-08-16,-0.49960575
Cayman Islands,CYM,2022-08-16,
Central African Republic,CAF,2022-08-16,0.383274
Chad,TCD,2022-08-16,-0.03125741
Chile,CHL,2022-08-16,-0.5218617
China,CHN,2022-08-16,-0.44290212
Colombia,COL,2022-08-16,0.98180544
Comoros,COM,2022-08-16,1.423784
Costa Rica,CRI,2022-08-16,0.051659726
Croatia,HRV,2022-08-16,-1.9516517
Cuba,CUB,2022-08-16,-0.29017165
Cyprus,CYP,2022-08-16,0.14589797
Czechia,CZE,2022-08-16,-1.5092013
Democratic Republic of the Congo,COD,2022-08-16,0.16278915
Denmark,DNK,2022-08-16,-1.7653584
Djibouti,DJI,2022-08-16,-0.2431288
Dominican Republic,DOM,2022-08-16,-0.09582098
East Timor,TLS,2022-08-16,0.13336654
Ecuador,ECU,2022-08-16,0.9856122
Egypt,EGY,2022-08-16,-1.1588706
El Salvador,SLV,2022-08-16,-0.13255616
Equatorial Guinea,GNQ,2022-08-16,0.38845855
Eritrea,ERI,2022-08-16,0.81731033
Estonia,EST,2022-08-16,-0.88894475
Ethiopia,ETH,2022-08-16,0.14699616
Falkland Islands,FLK,2022-08-16,-0.7582308
Faroe Islands,FRO,2022-08-16,-0.24217169
Fiji,FJI,2022-08-16,-0.5691471
Finland,FIN,2022-08-16,-0.07607924
France,-99,2022-08-16,-1.5561604
French Polynesia,PYF,2022-08-16,1.0464351
French Southern and Antarctic Lands,ATF,2022-08-16,0.1431267
Gabon,GAB,2022-08-16,1.7295053
Gambia,GMB,2022-08-16,0.79626286
Georgia,GEO,2022-08-16,-1.0917962
Germany,DEU,2022-08-16,-1.9975308
Ghana,GHA,2022-08-16,0.100251
Greece,GRC,2022-08-16,0.34399155
Greenland,GRL,2022-08-16,0.21317162
Guatemala,GTM,2022-08-16,0.11737557
Guinea,GIN,2022-08-16,0.4309892
Guinea-Bissau,GNB,2022-08-16,0.51719993
Guyana,GUY,2022-08-16,0.7569723
Haiti,HTI,2022-08-16,-1.8026221
Honduras,HND,2022-08-16,-0.10822904
Hungary,HUN,2022-08-16,-1.9987793
Iceland,ISL,2022-08-16,0.65096444
India,IND,2022-08-16,0.62188673
Indonesia,IDN,2022-08-16,1.0497899
Iran,IRN,2022-08-16,-1.2480041
Iraq,IRQ,2022-08-16,-1.8034618
Ireland,IRL,2022-08-16,-1.741382
Israel,ISR,2022-08-16,-0.25169456
Italy,ITA,2022-08-16,-1.985986
Ivory Coast,CIV,2022-08-16,0.61054945
Jamaica,JAM,2022-08-16,0.18770191
Japan,JPN,2022-08-16,0.63574183
Jordan,JOR,2022-08-16,-0.49469018
Kazakhstan,KAZ,2022-08-16,-1.0810615
Kenya,KEN,2022-08-16,0.9573474
Kiribati,KIR,2022-08-16,
Kosovo,-99,2022-08-16,-1.3362538
Kuwait,KWT,2022-08-16,-1.7572747
Kyrgyzstan,KGZ,2022-08-16,-1.0057368
Laos,LAO,2022-08-16,0.23282713
Latvia,LVA,2022-08-16,-0.73731655
Lebanon,LBN,2022-08-16,-0.31547254
Lesotho,LSO,2022-08-16,0.12071732
Liberia,LBR,2022-08-16,0.06168712
Libya,LBY,2022-08-16,-1.4370785
Lithuania,LTU,2022-08-16,-0.6602607
Luxembourg,LUX,2022-08-16,-2.191316
Madagascar,MDG,2022-08-16,-0.93231875
Malawi,MWI,2022-08-16,0.8700494
Malaysia,MYS,2022-08-16,0.6773746
Mali,MLI,2022-08-16,0.33220562
Mauritania,MRT,2022-08-16,-0.07219413
Mauritius,MUS,2022-08-16,-1.3002232
Mexico,MEX,2022-08-16,-0.2556674
Moldova,MDA,2022-08-16,-1.5799397
Mongolia,MNG,2022-08-16,-1.0723222
Montenegro,MNE,2022-08-16,-1.8183584
Morocco,MAR,2022-08-16,-0.66486907
Mozambique,MOZ,2022-08-16,0.39048174
Myanmar,MMR,2022-08-16,-0.7567826
Namibia,NAM,2022-08-16,-0.48594463
Nepal,NPL,2022-08-16,-0.7160115
Netherlands,NLD,2022-08-16,-2.0748408
New Caledonia,NCL,2022-08-16,2.2121181
New Zealand,NZL,2022-08-16,1.5287448
Nicaragua,NIC,2022-08-16,0.4387496
Niger,NER,2022-08-16,0.37338537
Nigeria,NGA,2022-08-16,0.73804265
North Korea,PRK,2022-08-16,1.5018492
North Macedonia,MKD,2022-08-16,-0.19683832
Northern Cyprus,-99,2022-08-16,0.20794581
Norway,-99,2022-08-16,0.18795854
Oman,OMN,2022-08-16,-0.2128056
Pakistan,PAK,2022-08-16,2.1709323
Palestine,PSE,2022-08-16,-0.33505693
Panama,PAN,2022-08-16,0.59561485
Papua New Guinea,PNG,2022-08-16,0.059015483
Paraguay,PRY,2022-08-16,-1.0607619
Peru,PER,2022-08-16,-0.32838556
Philippines,PHL,2022-08-16,0.013392944
Poland,POL,2022-08-16,-1.4651623
Portugal,PRT,2022-08-16,-2.0479355
Puerto Rico,PRI,2022-08-16,0.53613716
Qatar,QAT,2022-08-16,-1.7303057
Republic of Serbia,SRB,2022-08-16,-1.8785559
Republic of the Congo,COG,2022-08-16,1.2669045
Romania,ROU,2022-08-16,-1.8313557
Russia,RUS,2022-08-16,-0.14945267
Rwanda,RWA,2022-08-16,2.0693865
Saint Vincent and the Grenadines,VCT,2022-08-16,0.8871925
Samoa,WSM,2022-08-16,0.34029993
Saudi Arabia,SAU,2022-08-16,-1.3397254
Senegal,SEN,2022-08-16,0.5812095
Siachen Glacier,-99,2022-08-16,1.7052158
Sierra Leone,SLE,2022-08-16,-0.1139847
Slovakia,SVK,2022-08-16,-1.6324028
Slovenia,SVN,2022-08-16,-2.005897
Solomon Islands,SLB,2022-08-16,0.037519194
Somalia,SOM,2022-08-16,-0.24887286
Somaliland,-99,2022-08-16,-0.77110356
South Africa,ZAF,2022-08-16,-0.11392901
South Georgia and the Islands,SGS,2022-08-16,-1.429667
South Korea,KOR,2022-08-16,0.1768706
South Sudan,SSD,2022-08-16,0.31620798
Spain,ESP,2022-08-16,-1.9628989
Sri Lanka,LKA,2022-08-16,0.7924475
Sudan,SDN,2022-08-16,0.24633762
Suriname,SUR,2022-08-16,1.5981567
Sweden,SWE,2022-08-16,-0.16676056
Switzerland,CHE,2022-08-16,-1.7384884
Syria,SYR,2022-08-16,-1.0469007
Taiwan,TWN,2022-08-16,-0.8015028
Tajikistan,TJK,2022-08-16,-0.40526652
Thailand,THA,2022-08-16,0.857555
The Bahamas,BHS,2022-08-16,0.06969428
Togo,TGO,2022-08-16,0.24373634
Trinidad and Tobago,TTO,2022-08-16,1.4376314
Tunisia,TUN,2022-08-16,-1.9834768
Turkey,TUR,2022-08-16,0.4020351
Turkmenistan,TKM,2022-08-16,-1.7843468
Uganda,UGA,2022-08-16,1.7667869
Ukraine,UKR,2022-08-16,-1.1830959
United Arab Emirates,ARE,2022-08-16,-0.9582005
United Kingdom,GBR,2022-08-16,-1.8307226
United Republic of Tanzania,TZA,2022-08-16,0.5853051
United States Virgin Islands,VIR,2022-08-16,0.26224956
United States of America,USA,2022-08-16,-0.22614074
Uruguay,URY,2022-08-16,-0.6299245
Uzbekistan,UZB,2022-08-16,-1.4889064
Vanuatu,VUT,2022-08-16,-0.052117184
Venezuela,VEN,2022-08-16,-0.04211186
Vietnam,VNM,2022-08-16,-0.4448648
Western Sahara,ESH,2022-08-16,-0.92025673
Yemen,YEM,2022-08-16,0.12810399
Zambia,ZMB,2022-08-16,0.5066612
Zimbabwe,ZWE,2022-08-16,0.32613716
eSwatini,SWZ,2022-08-16,-0.858709
Afghanistan,AFG,2022-09-16,-0.5173758
Aland,ALA,2022-09-16,-0.766339
Albania,ALB,2022-09-16,-0.070883
Algeria,DZA,2022-09-16,-1.3072402
Angola,AGO,2022-09-16,-0.061994515
Antarctica,ATA,2022-09-16,
Argentina,ARG,2022-09-16,-0.85996556
Armenia,ARM,2022-09-16,-1.5909979
Australia,AUS,2022-09-16,0.4401861
Austria,AUT,2022-09-16,-0.94243985
Azerbaijan,AZE,2022-09-16,-1.0768611
Bangladesh,BGD,2022-09-16,-2.1544118
Belarus,BLR,2022-09-16,-0.71315145
Belgium,BEL,2022-09-16,-1.777566
Belize,BLZ,2022-09-16,2.254896
Benin,BEN,2022-09-16,0.3994148
Bhutan,BTN,2022-09-16,-2.174396
Bolivia,BOL,2022-09-16,-0.9170371
Bosnia and Herzegovina,BIH,2022-09-16,-0.48420885
Botswana,BWA,2022-09-16,-1.073558
Brazil,BRA,2022-09-16,-0.5127583
Brunei,BRN,2022-09-16,0.8118452
Bulgaria,BGR,2022-09-16,-0.27878907
Burkina Faso,BFA,2022-09-16,1.2509121
Burundi,BDI,2022-09-16,1.2361362
Cabo Verde,CPV,2022-09-16,-0.059399176
Cambodia,KHM,2022-09-16,2.1469235
Cameroon,CMR,2022-09-16,0.29876295
Canada,CAN,2022-09-16,-0.4167266
Cayman Islands,CYM,2022-09-16,
Central African Republic,CAF,2022-09-16,0.6476038
Chad,TCD,2022-09-16,0.12368576
Chile,CHL,2022-09-16,-0.46859822
China,CHN,2022-09-16,-0.783152
Colombia,COL,2022-09-16,0.5278927
Comoros,COM,2022-09-16,2.432372
Costa Rica,CRI,2022-09-16,-0.64173687
Croatia,HRV,2022-09-16,-0.5862648
Cuba,CUB,2022-09-16,-0.83723783
Cyprus,CYP,2022-09-16,-0.54291576
Czechia,CZE,2022-09-16,-0.95474094
Democratic Republic of the Congo,COD,2022-09-16,0.24807045
Denmark,DNK,2022-09-16,-1.196524
Djibouti,DJI,2022-09-16,-0.1530706
Dominican Republic,DOM,2022-09-16,-0.13480413
East Timor,TLS,2022-09-16,0.30504125
Ecuador,ECU,2022-09-16,-0.050235126
Egypt,EGY,2022-09-16,-1.5038356
El Salvador,SLV,2022-09-16,0.005872548
Equatorial Guinea,GNQ,2022-09-16,-0.39340246
Eritrea,ERI,2022-09-16,0.83688605
Estonia,EST,2022-09-16,-0.97855484
Ethiopia,ETH,2022-09-16,0.057312664
Falkland Islands,FLK,2022-09-16,-0.971671
Faroe Islands,FRO,2022-09-16,-0.16421135
Fiji,FJI,2022-09-16,-0.753956
Finland,FIN,2022-09-16,-0.13438249
France,-99,2022-09-16,-1.4016685
French Polynesia,PYF,2022-09-16,1.0929762
French Southern and Antarctic Lands,ATF,2022-09-16,-0.7070992
Gabon,GAB,2022-09-16,0.079334915
Gambia,GMB,2022-09-16,0.9824675
Georgia,GEO,2022-09-16,-0.96084505
Germany,DEU,2022-09-16,-1.3776726
Ghana,GHA,2022-09-16,0.5176786
Greece,GRC,2022-09-16,0.004119477
Greenland,GRL,2022-09-16,0.4083162
Guatemala,GTM,2022-09-16,0.57418454
Guinea,GIN,2022-09-16,0.16204171
Guinea-Bissau,GNB,2022-09-16,0.7009237
Guyana,GUY,2022-09-16,1.1181246
Haiti,HTI,2022-09-16,-1.7860953
Honduras,HND,2022-09-16,0.04115795
Hungary,HUN,2022-09-16,-0.5570156
Iceland,ISL,2022-09-16,0.16733035
India,IND,2022-09-16,0.68343633
Indonesia,IDN,2022-09-16,1.1856993
Iran,IRN,2022-09-16,-1.0332136
Iraq,IRQ,2022-09-16,-1.7284429
Ireland,IRL,2022-09-16,-1.2166443
Israel,ISR,2022-09-16,-0.6384403
Italy,ITA,2022-09-16,-1.0181046
Ivory Coast,CIV,2022-09-16,0.71667016
Jamaica,JAM,2022-09-16,0.017328465
Japan,JPN,2022-09-16,0.63366634
Jordan,JOR,2022-09-16,-0.7665313
Kazakhstan,KAZ,2022-09-16,-1.3925599
Kenya,KEN,2022-09-16,1.7843568
Kiribati,KIR,2022-09-16,
Kosovo,-99,2022-09-16,-0.035645586
Kuwait,KWT,2022-09-16,-1.5345896
Kyrgyzstan,KGZ,2022-09-16,-1.2180061
Laos,LAO,2022-09-16,0.93861985
Latvia,LVA,2022-09-16,-1.0015535
Lebanon,LBN,2022-09-16,-0.7757416
Lesotho,LSO,2022-09-16,-0.70575094
Liberia,LBR,2022-09-16,0.0184517
Libya,LBY,2022-09-16,-1.4155667
Lithuania,LTU,2022-09-16,-0.83993006
Luxembourg,LUX,2022-09-16,-1.6244737
Madagascar,MDG,2022-09-16,-0.7112489
Malawi,MWI,2022-09-16,0.44605657
Malaysia,MYS,2022-09-16,0.14889182
Mali,MLI,2022-09-16,0.4136589
Mauritania,MRT,2022-09-16,0.15041618
Mauritius,MUS,2022-09-16,-1.2764076
Mexico,MEX,2022-09-16,0.053515546
Moldova,MDA,2022-09-16,-0.3073587
Mongolia,MNG,2022-09-16,-1.3375282
Montenegro,MNE,2022-09-16,-0.02622512
Morocco,MAR,2022-09-16,-0.523269
Mozambique,MOZ,2022-09-16,-0.27569836
Myanmar,MMR,2022-09-16,-0.7726423
Namibia,NAM,2022-09-16,-0.85960674
Nepal,NPL,2022-09-16,-0.49193522
Netherlands,NLD,2022-09-16,-1.6341832
New Caledonia,NCL,2022-09-16,2.3119495
New Zealand,NZL,2022-09-16,1.1067729
Nicaragua,NIC,2022-09-16,-0.39250433
Niger,NER,2022-09-16,0.51725876
Nigeria,NGA,2022-09-16,0.64061195
North Korea,PRK,2022-09-16,0.6460431
North Macedonia,MKD,2022-09-16,-0.11278713
Northern Cyprus,-99,2022-09-16,-0.64721084
Norway,-99,2022-09-16,-0.04862674
Oman,OMN,2022-09-16,-0.53874284
Pakistan,PAK,2022-09-16,1.9538058
Palestine,PSE,2022-09-16,-0.61964387
Panama,PAN,2022-09-16,-0.039752692
Papua New Guinea,PNG,2022-09-16,0.5025184
Paraguay,PRY,2022-09-16,-0.8185253
Peru,PER,2022-09-16,-0.8190456
Philippines,PHL,2022-09-16,-0.15006627
Poland,POL,2022-09-16,-0.6561883
Portugal,PRT,2022-09-16,-1.586808
Puerto Rico,PRI,2022-09-16,0.7004519
Qatar,QAT,2022-09-16,-1.3991655
Republic of Serbia,SRB,2022-09-16,-0.28018117
Republic of the Congo,COG,2022-09-16,0.4171691
Romania,ROU,2022-09-16,-0.24758582
Russia,RUS,2022-09-16,0.00023435395
Rwanda,RWA,2022-09-16,1.9101055
Saint Vincent and the Grenadines,VCT,2022-09-16,0.57729477
Samoa,WSM,2022-09-16,0.12294542
Saudi Arabia,SAU,2022-09-16,-1.126333
Senegal,SEN,2022-09-16,0.77821076
Siachen Glacier,-99,2022-09-16,1.0879434
Sierra Leone,SLE,2022-09-16,-0.18233956
Slovakia,SVK,2022-09-16,-0.29781768
Slovenia,SVN,2022-09-16,-0.6257554
Solomon Islands,SLB,2022-09-16,0.035438646
Somalia,SOM,2022-09-16,0.13969918
Somaliland,-99,2022-09-16,0.06491205
South Africa,ZAF,2022-09-16,-0.95442015
South Georgia and the Islands,SGS,2022-09-16,-1.53157
South Korea,KOR,2022-09-16,-0.023153221
South Sudan,SSD,2022-09-16,0.35902303
Spain,ESP,2022-09-16,-1.4498595
Sri Lanka,LKA,2022-09-16,-0.17689005
Sudan,SDN,2022-09-16,0.3654968
Suriname,SUR,2022-09-16,1.2176577
Sweden,SWE,2022-09-16,-0.19147955
Switzerland,CHE,2022-09-16,-1.2895849
Syria,SYR,2022-09-16,-1.2997411
Taiwan,TWN,2022-09-16,-0.9171876
Tajikistan,TJK,2022-09-16,-0.93303674
Thailand,THA,2022-09-16,1.6886009
The Bahamas,BHS,2022-09-16,-0.71187115
Togo,TGO,2022-09-16,0.44135723
Trinidad and Tobago,TTO,2022-09-16,0.56352764
Tunisia,TUN,2022-09-16,-1.8928494
Turkey,TUR,2022-09-16,-0.6386491
Turkmenistan,TKM,2022-09-16,-1.9669969
Uganda,UGA,2022-09-16,1.560442
Ukraine,UKR,2022-09-16,0.29260126
United Arab Emirates,ARE,2022-09-16,0.027385758
United Kingdom,GBR,2022-09-16,-1.3775737
United Republic of Tanzania,TZA,2022-09-16,0.5505338
United States Virgin Islands,VIR,2022-09-16,0.33068553
United States of America,USA,2022-09-16,0.012523782
Uruguay,URY,2022-09-16,-0.8286868
Uzbekistan,UZB,2022-09-16,-1.8655416
Vanuatu,VUT,2022-09-16,0.035295494
Venezuela,VEN,2022-09-16,-0.14664486
Vietnam,VNM,2022-09-16,0.033653043
Western Sahara,ESH,2022-09-16,-0.59700066
Yemen,YEM,2022-09-16,0.20593995
Zambia,ZMB,2022-09-16,-0.045225613
Zimbabwe,ZWE,2022-09-16,-0.5029482
eSwatini,SWZ,2022-09-16,-0.5091282
Afghanistan,AFG,2022-10-16,-0.62914985
Aland,ALA,2022-10-16,-0.7970281
Albania,ALB,2022-10-16,-0.8184433
Algeria,DZA,2022-10-16,-1.2473701
Angola,AGO,2022-10-16,0.22078562
Antarctica,ATA,2022-10-16,
Argentina,ARG,2022-10-16,-1.1586682
Armenia,ARM,2022-10-16,-1.2291186
Australia,AUS,2022-10-16,1.0294799
Austria,AUT,2022-10-16,-0.37920272
Azerbaijan,AZE,2022-10-16,-0.79061985
Bangladesh,BGD,2022-10-16,-0.8818627
Belarus,BLR,2022-10-16,-0.5870499
Belgium,BEL,2022-10-16,-1.2296033
Belize,BLZ,2022-10-16,1.679151
Benin,BEN,2022-10-16,0.773836
Bhutan,BTN,2022-10-16,-1.2647158
Bolivia,BOL,2022-10-16,-0.60219955
Bosnia and Herzegovina,BIH,2022-10-16,-0.73141307
Botswana,BWA,2022-10-16,-1.0772023
Brazil,BRA,2022-10-16,-0.36415625
Brunei,BRN,2022-10-16,1.4030735
Bulgaria,BGR,2022-10-16,-0.77168757
Burkina Faso,BFA,2022-10-16,1.2484869
Burundi,BDI,2022-10-16,0.50895387
Cabo Verde,CPV,2022-10-16,-0.059454296
Cambodia,KHM,2022-10-16,1.658893
Cameroon,CMR,2022-10-16,0.31237528
Canada,CAN,2022-10-16,-0.4559441
Cayman Islands,CYM,2022-10-16,
Central African Republic,CAF,2022-10-16,0.20666654
Chad,TCD,2022-10-16,0.039431002
Chile,CHL,2022-10-16,-0.9389431
China,CHN,2022-10-16,-0.7283038
Colombia,COL,2022-10-16,0.4922564
Comoros,COM,2022-10-16,-0.8035298
Costa Rica,CRI,2022-10-16,-0.70966095
Croatia,HRV,2022-10-16,-0.7170661
Cuba,CUB,2022-10-16,-0.9549576
Cyprus,CYP,2022-10-16,-0.42201638
Czechia,CZE,2022-10-16,-0.55649424
Democratic Republic of the Congo,COD,2022-10-16,0.17196727
Denmark,DNK,2022-10-16,-1.0086442
Djibouti,DJI,2022-10-16,-0.19894168
Dominican Republic,DOM,2022-10-16,-0.87041444
East Timor,TLS,2022-10-16,-0.06506889
Ecuador,ECU,2022-10-16,-0.3304349
Egypt,EGY,2022-10-16,-1.25099
El Salvador,SLV,2022-10-16,0.028602464
Equatorial Guinea,GNQ,2022-10-16,0.7315301
Eritrea,ERI,2022-10-16,0.97476226
Estonia,EST,2022-10-16,-1.1280458
Ethiopia,ETH,2022-10-16,0.34652558
Falkland Islands,FLK,2022-10-16,-1.6776007
Faroe Islands,FRO,2022-10-16,-0.036025733
Fiji,FJI,2022-10-16,0.7185207
Finland,FIN,2022-10-16,-0.66359735
France,-99,2022-10-16,-0.9460417
French Polynesia,PYF,2022-10-16,0.4326915
French Southern and Antarctic Lands,ATF,2022-10-16,-0.9189963
Gabon,GAB,2022-10-16,0.095292695
Gambia,GMB,2022-10-16,0.78819436
Georgia,GEO,2022-10-16,-0.5546122
Germany,DEU,2022-10-16,-0.9352774
Ghana,GHA,2022-10-16,0.5809349
Greece,GRC,2022-10-16,-0.9128177
Greenland,GRL,2022-10-16,0.7325534
Guatemala,GTM,2022-10-16,0.3662803
Guinea,GIN,2022-10-16,0.54221725
Guinea-Bissau,GNB,2022-10-16,0.9140322
Guyana,GUY,2022-10-16,0.9527192
Haiti,HTI,2022-10-16,-1.8934581
Honduras,HND,2022-10-16,-0.1569102
Hungary,HUN,2022-10-16,-0.14048414
Iceland,ISL,2022-10-16,0.2002732
India,IND,2022-10-16,0.542171
Indonesia,IDN,2022-10-16,1.3796443
Iran,IRN,2022-10-16,-1.4074943
Iraq,IRQ,2022-10-16,-1.8314663
Ireland,IRL,2022-10-16,0.1886576
Israel,ISR,2022-10-16,-0.36693442
Italy,ITA,2022-10-16,-0.9570026
Ivory Coast,CIV,2022-10-16,0.49829984
Jamaica,JAM,2022-10-16,0.2419075
Japan,JPN,2022-10-16,0.13365299
Jordan,JOR,2022-10-16,-0.6447753
Kazakhstan,KAZ,2022-10-16,-1.5992131
Kenya,KEN,2022-10-16,1.2844782
Kiribati,KIR,2022-10-16,
Kosovo,-99,2022-10-16,-0.5081648
Kuwait,KWT,2022-10-16,-1.7288557
Kyrgyzstan,KGZ,2022-10-16,0.11929126
Laos,LAO,2022-10-16,0.91706306
Latvia,LVA,2022-10-16,-1.3719083
Lebanon,LBN,2022-10-16,-0.6867352
Lesotho,LSO,2022-10-16,-1.1869491
Liberia,LBR,2022-10-16,-0.1427156
Libya,LBY,2022-10-16,-1.284029
Lithuania,LTU,2022-10-16,-1.4638809
Luxembourg,LUX,2022-10-16,-0.80856603
Madagascar,MDG,2022-10-16,-0.71648026
Malawi,MWI,2022-10-16,-0.07767029
Malaysia,MYS,2022-10-16,0.66777235
Mali,MLI,2022-10-16,0.5835691
Mauritania,MRT,2022-10-16,0.15197296
Mauritius,MUS,2022-10-16,-2.0141082
Mexico,MEX,2022-10-16,0.40990096
Moldova,MDA,2022-10-16,-0.13273473
Mongolia,MNG,2022-10-16,-1.4561924
Montenegro,MNE,2022-10-16,-0.52605146
Morocco,MAR,2022-10-16,-0.6931572
Mozambique,MOZ,2022-10-16,-0.38307348
Myanmar,MMR,2022-10-16,-0.12727691
Namibia,NAM,2022-10-16,-0.5449324
Nepal,NPL,2022-10-16,-0.21487144
Netherlands,NLD,2022-10-16,-1.4882942
New Caledonia,NCL,2022-10-16,1.9453646
New Zealand,NZL,2022-10-16,0.49136403
Nicaragua,NIC,2022-10-16,-0.15644974
Niger,NER,2022-10-16,0.5282561
Nigeria,NGA,2022-10-16,0.6431128
North Korea,PRK,2022-10-16,0.9746581
North Macedonia,MKD,2022-10-16,-0.7333946
Northern Cyprus,-99,2022-10-16,-0.5056864
Norway,-99,2022-10-16,-0.13513385
Oman,OMN,2022-10-16,-0.790489
Pakistan,PAK,2022-10-16,1.0574744
Palestine,PSE,2022-10-16,-0.19512983
Panama,PAN,2022-10-16,-0.41305333
Papua New Guinea,PNG,2022-10-16,0.52539474
Paraguay,PRY,2022-10-16,0.51178133
Peru,PER,2022-10-16,-1.0617421
Philippines,PHL,2022-10-16,0.5871045
Poland,POL,2022-10-16,-0.7759347
Portugal,PRT,2022-10-16,-0.5115148
Puerto Rico,PRI,2022-10-16,0.28690603
Qatar,QAT,2022-10-16,-1.4357729
Republic of Serbia,SRB,2022-10-16,-0.22208367
Republic of the Congo,COG,2022-10-16,-0.08627297
Romania,ROU,2022-10-16,0.123456925
Russia,RUS,2022-10-16,0.03321751
Rwanda,RWA,2022-10-16,1.3459381
Saint Vincent and the Grenadines,VCT,2022-10-16,1.2147121
Samoa,WSM,2022-10-16,0.3130701
Saudi Arabia,SAU,2022-10-16,-1.2066239
Senegal,SEN,2022-10-16,0.8514915
Siachen Glacier,-99,2022-10-16,0.6529081
Sierra Leone,SLE,2022-10-16,-0.17094737
Slovakia,SVK,2022-10-16,-0.051417362
Slovenia,SVN,2022-10-16,-0.654517
Solomon Islands,SLB,2022-10-16,0.03336261
Somalia,SOM,2022-10-16,0.09236493
Somaliland,-99,2022-10-16,-0.30632633
South Africa,ZAF,2022-10-16,-1.3137459
South Georgia and the Islands,SGS,2022-10-16,-1.4468236
South Korea,KOR,2022-10-16,0.59846175
South Sudan,SSD,2022-10-16,0.47498858
Spain,ESP,2022-10-16,-1.0526133
Sri Lanka,LKA,2022-10-16,-0.13014896
Sudan,SDN,2022-10-16,0.41693473
Suriname,SUR,2022-10-16,0.2488827
Sweden,SWE,2022-10-16,-0.41157603
Switzerland,CHE,2022-10-16,-0.12698099
Syria,SYR,2022-10-16,-1.377175
Taiwan,TWN,2022-10-16,-0.60561657
Tajikistan,TJK,2022-10-16,1.0759072
Thailand,THA,2022-10-16,1.6380814
The Bahamas,BHS,2022-10-16,-0.9999795
Togo,TGO,2022-10-16,0.86193347
Trinidad and Tobago,TTO,2022-10-16,1.4533765
Tunisia,TUN,2022-10-16,-1.9930677
Turkey,TUR,2022-10-16,-0.821222
Turkmenistan,TKM,2022-10-16,-1.6672467
Uganda,UGA,2022-10-16,1.487063
Ukraine,UKR,2022-10-16,0.6518028
United Arab Emirates,ARE,2022-10-16,-0.29503047
United Kingdom,GBR,2022-10-16,-0.34800175
United Republic of Tanzania,TZA,2022-10-16,-0.49942467
United States Virgin Islands,VIR,2022-10-16,-0.14678732
United States of America,USA,2022-10-16,-0.12874356
Uruguay,URY,2022-10-16,-1.4180608
Uzbekistan,UZB,2022-10-16,-1.1799574
Vanuatu,VUT,2022-10-16,0.10346564
Venezuela,VEN,2022-10-16,0.07941236
Vietnam,VNM,2022-10-16,0.09570346
Western Sahara,ESH,2022-10-16,-0.582081
Yemen,YEM,2022-10-16,0.0068426616
Zambia,ZMB,2022-10-16,0.03940403
Zimbabwe,ZWE,2022-10-16,-0.59360224
eSwatini,SWZ,2022-10-16,-0.53126305
Afghanistan,AFG,2022-11-16,-0.37891948
Aland,ALA,2022-11-16,-0.6812525
Albania,ALB,2022-11-16,-0.21903813
Algeria,DZA,2022-11-16,-1.4381301
Angola,AGO,2022-11-16,0.24378113
Antarctica,ATA,2022-11-16,
Argentina,ARG,2022-11-16,-1.4600453
Armenia,ARM,2022-11-16,-0.758865
Australia,AUS,2022-11-16,1.3228681
Austria,AUT,2022-11-16,-0.07970314
Azerbaijan,AZE,2022-11-16,-0.33042663
