iso_o,iso_d,contig,comlang_off,colony,border_friction
MHL,NER,0,0,0,1.0
MHL,NFK,0,1,0,0.6666666666666667
MHL,NGA,0,1,0,0.6666666666666667
MHL,NIC,0,0,0,1.0
MHL,NIU,0,1,0,0.6666666666666667
MHL,NLD,0,0,0,1.0
MHL,NOR,0,0,0,1.0
MHL,NPL,0,0,0,1.0
MHL,NRU,0,1,0,0.6666666666666667
MHL,NZL,0,1,0,0.6666666666666667
MHL,OMN,0,0,0,1.0
MHL,PAK,0,1,0,0.6666666666666667
MHL,PAL,0,0,0,1.0
MHL,PAN,0,0,0,1.0
MHL,PCN,0,1,0,0.6666666666666667
MHL,PER,0,0,0,1.0
MHL,PHL,0,1,0,0.6666666666666667
MHL,PLW,0,1,0,0.6666666666666667
MHL,PNG,0,1,0,0.6666666666666667
MHL,POL,0,0,0,1.0
MHL,PRI,0,1,0,0.6666666666666667
MHL,PRK,0,0,0,1.0
MHL,PRT,0,0,0,1.0
MHL,PRY,0,0,0,1.0
MHL,PYF,0,0,0,1.0
MHL,QAT,0,0,0,1.0
MHL,REU,0,0,0,1.0
MHL,ROM,0,0,0,1.0
MHL,RUS,0,0,0,1.0
MHL,RWA,0,1,0,0.6666666666666667
MHL,SAU,0,0,0,1.0
MHL,SDN,0,0,0,1.0
MHL,SEN,0,0,0,1.0
MHL,SGP,0,1,0,0.6666666666666667
MHL,SHN,0,1,0,0.6666666666666667
MHL,SLB,0,1,0,0.6666666666666667
MHL,SLE,0,1,0,0.6666666666666667
MHL,SLV,0,0,0,1.0
MHL,SMR,0,0,0,1.0
MHL,SOM,0,1,0,0.6666666666666667
MHL,SPM,0,0,0,1.0
MHL,STP,0,0,0,1.0
MHL,SUR,0,0,0,1.0
MHL,SVK,0,0,0,1.0
MHL,SVN,0,0,0,1.0
MHL,SWE,0,0,0,1.0
MHL,SWZ,0,1,0,0.6666666666666667
MHL,SYC,0,1,0,0.6666666666666667
MHL,SYR,0,0,0,1.0
MHL,TCA,0,1,0,0.6666666666666667
MHL,TCD,0,0,0,1.0
MHL,TGO,0,0,0,1.0
MHL,THA,0,0,0,1.0
MHL,TJK,0,0,0,1.0
MHL,TKL,0,1,0,0.6666666666666667
MHL,TKM,0,0,0,1.0
MHL,TMP,0,0,0,1.0
MHL,TON,0,1,0,0.6666666666666667
MHL,TTO,0,1,0,0.6666666666666667
MHL,TUN,0,0,0,1.0
MHL,TUR,0,0,0,1.0
MHL,TUV,0,0,0,1.0
MHL,TWN,0,0,0,1.0
MHL,TZA,0,1,0,0.6666666666666667
MHL,UGA,0,1,0,0.6666666666666667
MHL,UKR,0,0,0,1.0
MHL,URY,0,0,0,1.0
MHL,USA,0,1,0,0.6666666666666667
MHL,UZB,0,0,0,1.0
MHL,VCT,0,1,0,0.6666666666666667
MHL,VEN,0,0,0,1.0
MHL,VGB,0,1,0,0.6666666666666667
MHL,VNM,0,0,0,1.0
MHL,VUT,0,1,0,0.6666666666666667
MHL,WLF,0,0,0,1.0
MHL,WSM,0,1,0,0.6666666666666667
MHL,YEM,0,0,0,1.0
MHL,YUG,0,0,0,1.0
MHL,ZAF,0,1,0,0.6666666666666667
MHL,ZAR,0,0,0,1.0
MHL,ZMB,0,1,0,0.6666666666666667
MHL,ZWE,0,1,0,0.6666666666666667
MKD,ABW,0,0,0,1.0
MKD,AFG,0,0,0,1.0
MKD,AGO,0,0,0,1.0
MKD,AIA,0,0,0,1.0
MKD,ALB,1,0,0,0.6666666666666667
MKD,AND,0,0,0,1.0
MKD,ANT,0,0,0,1.0
MKD,ARE,0,0,0,1.0
MKD,ARG,0,0,0,1.0
MKD,ARM,0,0,0,1.0
MKD,ATG,0,0,0,1.0
MKD,AUS,0,0,0,1.0
MKD,AUT,0,0,0,1.0
MKD,AZE,0,0,0,1.0
MKD,BDI,0,0,0,1.0
MKD,BEL,0,0,0,1.0
MKD,BEN,0,0,0,1.0
MKD,BFA,0,0,0,1.0
MKD,BGD,0,0,0,1.0
MKD,BGR,1,0,0,0.6666666666666667
MKD,BHR,0,0,0,1.0
MKD,BHS,0,0,0,1.0
MKD,BIH,0,0,0,1.0
MKD,BLR,0,0,0,1.0
MKD,BLZ,0,0,0,1.0
MKD,BMU,0,0,0,1.0
MKD,BOL,0,0,0,1.0
MKD,BRA,0,0,0,1.0
MKD,BRB,0,0,0,1.0
MKD,BRN,0,0,0,1.0
MKD,BTN,0,0,0,1.0
MKD,BWA,0,0,0,1.0
MKD,CAF,0,0,0,1.0
MKD,CAN,0,0,0,1.0
MKD,CCK,0,0,0,1.0
MKD,CHE,0,0,0,1.0
MKD,CHL,0,0,0,1.0
MKD,CHN,0,0,0,1.0
MKD,CIV,0,0,0,1.0
MKD,CMR,0,0,0,1.0
MKD,COG,0,0,0,1.0
MKD,COK,0,0,0,1.0
MKD,COL,0,0,0,1.0
MKD,COM,0,0,0,1.0
MKD,CPV,0,0,0,1.0
MKD,CRI,0,0,0,1.0
MKD,CUB,0,0,0,1.0
MKD,CXR,0,0,0,1.0
MKD,CYM,0,0,0,1.0
MKD,CYP,0,0,0,1.0
MKD,CZE,0,0,0,1.0
MKD,DEU,0,0,0,1.0
MKD,DJI,0,0,0,1.0
MKD,DMA,0,0,0,1.0
MKD,DNK,0,0,0,1.0
MKD,DOM,0,0,0,1.0
MKD,DZA,0,0,0,1.0
MKD,ECU,0,0,0,1.0
MKD,EGY,0,0,0,1.0
MKD,ERI,0,0,0,1.0
MKD,ESH,0,0,0,1.0
MKD,ESP,0,0,0,1.0
MKD,EST,0,0,0,1.0
MKD,ETH,0,0,0,1.0
MKD,FIN,0,0,0,1.0
MKD,FJI,0,0,0,1.0
MKD,FLK,0,0,0,1.0
MKD,FRA,0,0,0,1.0
MKD,FRO,0,0,0,1.0
MKD,FSM,0,0,0,1.0
MKD,GAB,0,0,0,1.0
MKD,GBR,0,0,0,1.0
MKD,GEO,0,0,0,1.0
MKD,GHA,0,0,0,1.0
MKD,GIB,0,0,0,1.0
MKD,GIN,0,0,0,1.0
MKD,GLP,0,0,0,1.0
MKD,GMB,0,0,0,1.0
MKD,GNB,0,0,0,1.0
MKD,GNQ,0,0,0,1.0
MKD,GRC,1,0,0,0.6666666666666667
MKD,GRD,0,0,0,1.0
MKD,GRL,0,0,0,1.0
MKD,GTM,0,0,0,1.0
MKD,GUF,0,0,0,1.0
MKD,GUY,0,0,0,1.0
MKD,HKG,0,0,0,1.0
MKD,HND,0,0,0,1.0
MKD,HRV,0,0,0,1.0
MKD,HTI,0,0,0,1.0
MKD,HUN,0,0,0,1.0
MKD,IDN,0,0,0,1.0
MKD,IND,0,0,0,1.0
MKD,IRL,0,0,0,1.0
MKD,IRN,0,0,0,1.0
MKD,IRQ,0,0,0,1.0
MKD,ISL,0,0,0,1.0
MKD,ISR,0,0,0,1.0
MKD,ITA,0,0,0,1.0
MKD,JAM,0,0,0,1.0
MKD,JOR,0,0,0,1.0
MKD,JPN,0,0,0,1.0
MKD,KAZ,0,0,0,1.0
MKD,KEN,0,0,0,1.0
MKD,KGZ,0,0,0,1.0
MKD,KHM,0,0,0,1.0
MKD,KIR,0,0,0,1.0
MKD,KNA,0,0,0,1.0
MKD,KOR,0,0,0,1.0
MKD,KWT,0,0,0,1.0
MKD,LAO,0,0,0,1.0
MKD,LBN,0,0,0,1.0
MKD,LBR,0,0,0,1.0
MKD,LBY,0,0,0,1.0
MKD,LCA,0,0,0,1.0
MKD,LKA,0,0,0,1.0
MKD,LSO,0,0,0,1.0
MKD,LTU,0,0,0,1.0
MKD,LUX,0,0,0,1.0
MKD,LVA,0,0,0,1.0
MKD,MAC,0,0,0,1.0
MKD,MAR,0,0,0,1.0
MKD,MDA,0,0,0,1.0
MKD,MDG,0,0,0,1.0
MKD,MDV,0,0,0,1.0
MKD,MEX,0,0,0,1.0
MKD,MHL,0,0,0,1.0
MKD,MKD,0,0,0,1.0
MKD,MLI,0,0,0,1.0
MKD,MLT,0,0,0,1.0
MKD,MMR,0,0,0,1.0
MKD,MNG,0,0,0,1.0
MKD,MNP,0,0,0,1.0
MKD,MOZ,0,0,0,1.0
MKD,MRT,0,0,0,1.0
MKD,MSR,0,0,0,1.0
MKD,MTQ,0,0,0,1.0
MKD,MUS,0,0,0,1.0
MKD,MWI,0,0,0,1.0
MKD,MYS,0,0,0,1.0
MKD,NAM,0,0,0,1.0
MKD,NCL,0,0,0,1.0
MKD,NER,0,0,0,1.0
MKD,NFK,0,0,0,1.0
MKD,NGA,0,0,0,1.0
MKD,NIC,0,0,0,1.0
MKD,NIU,0,0,0,1.0
MKD,NLD,0,0,0,1.0
MKD,NOR,0,0,0,1.0
MKD,NPL,0,0,0,1.0
MKD,NRU,0,0,0,1.0
MKD,NZL,0,0,0,1.0
MKD,OMN,0,0,0,1.0
MKD,PAK,0,0,0,1.0
MKD,PAL,0,0,0,1.0
MKD,PAN,0,0,0,1.0
MKD,PCN,0,0,0,1.0
MKD,PER,0,0,0,1.0
MKD,PHL,0,0,0,1.0
MKD,PLW,0,0,0,1.0
MKD,PNG,0,0,0,1.0
MKD,POL,0,0,0,1.0
MKD,PRI,0,0,0,1.0
MKD,PRK,0,0,0,1.0
MKD,PRT,0,0,0,1.0
MKD,PRY,0,0,0,1.0
MKD,PYF,0,0,0,1.0
MKD,QAT,0,0,0,1.0
MKD,REU,0,0,0,1.0
MKD,ROM,0,0,0,1.0
MKD,RUS,0,0,0,1.0
MKD,RWA,0,0,0,1.0
MKD,SAU,0,0,0,1.0
MKD,SDN,0,0,0,1.0
MKD,SEN,0,0,0,1.0
MKD,SGP,0,0,0,1.0
MKD,SHN,0,0,0,1.0
MKD,SLB,0,0,0,1.0
MKD,SLE,0,0,0,1.0
MKD,SLV,0,0,0,1.0
MKD,SMR,0,0,0,1.0
MKD,SOM,0,0,0,1.0
MKD,SPM,0,0,0,1.0
MKD,STP,0,0,0,1.0
MKD,SUR,0,0,0,1.0
MKD,SVK,0,0,0,1.0
MKD,SVN,0,0,0,1.0
MKD,SWE,0,0,0,1.0
MKD,SWZ,0,0,0,1.0
MKD,SYC,0,0,0,1.0
MKD,SYR,0,0,0,1.0
MKD,TCA,0,0,0,1.0
MKD,TCD,0,0,0,1.0
MKD,TGO,0,0,0,1.0
MKD,THA,0,0,0,1.0
MKD,TJK,0,0,0,1.0
MKD,TKL,0,0,0,1.0
MKD,TKM,0,0,0,1.0
MKD,TMP,0,0,0,1.0
MKD,TON,0,0,0,1.0
MKD,TTO,0,0,0,1.0
MKD,TUN,0,0,0,1.0
MKD,TUR,0,0,1,0.6666666666666667
MKD,TUV,0,0,0,1.0
MKD,TWN,0,0,0,1.0
MKD,TZA,0,0,0,1.0
MKD,UGA,0,0,0,1.0
MKD,UKR,0,0,0,1.0
MKD,URY,0,0,0,1.0
MKD,USA,0,0,0,1.0
MKD,UZB,0,0,0,1.0
MKD,VCT,0,0,0,1.0
MKD,VEN,0,0,0,1.0
MKD,VGB,0,0,0,1.0
MKD,VNM,0,0,0,1.0
MKD,VUT,0,0,0,1.0
MKD,WLF,0,0,0,1.0
MKD,WSM,0,0,0,1.0
MKD,YEM,0,0,0,1.0
MKD,YUG,1,0,0,0.6666666666666667
MKD,ZAF,0,0,0,1.0
MKD,ZAR,0,0,0,1.0
MKD,ZMB,0,0,0,1.0
MKD,ZWE,0,0,0,1.0
MLI,ABW,0,0,0,1.0
MLI,AFG,0,0,0,1.0
MLI,AGO,0,0,0,1.0
MLI,AIA,0,0,0,1.0
MLI,ALB,0,0,0,1.0
MLI,AND,0,0,0,1.0
MLI,ANT,0,0,0,1.0
MLI,ARE,0,0,0,1.0
MLI,ARG,0,0,0,1.0
MLI,ARM,0,0,0,1.0
MLI,ATG,0,0,0,1.0
MLI,AUS,0,0,0,1.0
MLI,AUT,0,0,0,1.0
MLI,AZE,0,0,0,1.0
MLI,BDI,0,1,0,0.6666666666666667
MLI,BEL,0,1,0,0.6666666666666667
MLI,BEN,0,1,0,0.6666666666666667
MLI,BFA,1,1,0,0.33333333333333337
MLI,BGD,0,0,0,1.0
MLI,BGR,0,0,0,1.0
MLI,BHR,0,0,0,1.0
MLI,BHS,0,0,0,1.0
MLI,BIH,0,0,0,1.0
MLI,BLR,0,0,0,1.0
MLI,BLZ,0,0,0,1.0
MLI,BMU,0,0,0,1.0
MLI,BOL,0,0,0,1.0
MLI,BRA,0,0,0,1.0
MLI,BRB,0,0,0,1.0
MLI,BRN,0,0,0,1.0
MLI,BTN,0,0,0,1.0
MLI,BWA,0,0,0,1.0
MLI,CAF,0,1,0,0.6666666666666667
MLI,CAN,0,1,0,0.6666666666666667
MLI,CCK,0,0,0,1.0
MLI,CHE,0,1,0,0.6666666666666667
MLI,CHL,0,0,0,1.0
MLI,CHN,0,0,0,1.0
MLI,CIV,1,1,0,0.33333333333333337
MLI,CMR,0,1,0,0.6666666666666667
MLI,COG,0,1,0,0.6666666666666667
MLI,COK,0,0,0,1.0
MLI,COL,0,0,0,1.0
MLI,COM,0,1,0,0.6666666666666667
MLI,CPV,0,0,0,1.0
MLI,CRI,0,0,0,1.0
MLI,CUB,0,0,0,1.0
MLI,CXR,0,0,0,1.0
MLI,CYM,0,0,0,1.0
MLI,CYP,0,0,0,1.0
MLI,CZE,0,0,0,1.0
MLI,DEU,0,0,0,1.0
MLI,DJI,0,1,0,0.6666666666666667
MLI,DMA,0,1,0,0.6666666666666667
MLI,DNK,0,0,0,1.0
MLI,DOM,0,0,0,1.0
MLI,DZA,1,1,0,0.33333333333333337
MLI,ECU,0,0,0,1.0
MLI,EGY,0,0,0,1.0
MLI,ERI,0,0,0,1.0
MLI,ESH,0,0,0,1.0
MLI,ESP,0,0,0,1.0
MLI,EST,0,0,0,1.0
MLI,ETH,0,0,0,1.0
MLI,FIN,0,0,0,1.0
MLI,FJI,0,0,0,1.0
MLI,FLK,0,0,0,1.0
MLI,FRA,0,1,1,0.33333333333333337
MLI,FRO,0,0,0,1.0
MLI,FSM,0,0,0,1.0
MLI,GAB,0,1,0,0.6666666666666667
MLI,GBR,0,0,0,1.0
MLI,GEO,0,0,0,1.0
MLI,GHA,0,0,0,1.0
MLI,GIB,0,0,0,1.0
MLI,GIN,1,1,0,0.33333333333333337
MLI,GLP,0,1,0,0.6666666666666667
MLI,GMB,0,0,0,1.0
MLI,GNB,0,0,0,1.0
MLI,GNQ,0,1,0,0.6666666666666667
MLI,GRC,0,0,0,1.0
MLI,GRD,0,0,0,1.0
MLI,GRL,0,0,0,1.0
MLI,GTM,0,0,0,1.0
MLI,GUF,0,1,0,0.6666666666666667
MLI,GUY,0,0,0,1.0
MLI,HKG,0,0,0,1.0
MLI,HND,0,0,0,1.0
MLI,HRV,0,0,0,1.0
MLI,HTI,0,1,0,0.6666666666666667
MLI,HUN,0,0,0,1.0
MLI,IDN,0,0,0,1.0
MLI,IND,0,0,0,1.0
MLI,IRL,0,0,0,1.0
MLI,IRN,0,0,0,1.0
MLI,IRQ,0,0,0,1.0
MLI,ISL,0,0,0,1.0
MLI,ISR,0,0,0,1.0
MLI,ITA,0,0,0,1.0
MLI,JAM,0,0,0,1.0
MLI,JOR,0,0,0,1.0
MLI,JPN,0,0,0,1.0
MLI,KAZ,0,0,0,1.0
MLI,KEN,0,0,0,1.0
MLI,KGZ,0,0,0,1.0
MLI,KHM,0,0,0,1.0
MLI,KIR,0,0,0,1.0
MLI,KNA,0,0,0,1.0
MLI,KOR,0,0,0,1.0
MLI,KWT,0,0,0,1.0
MLI,LAO,0,0,0,1.0
MLI,LBN,0,1,0,0.6666666666666667
MLI,LBR,0,0,0,1.0
MLI,LBY,0,0,0,1.0
MLI,LCA,0,0,0,1.0
MLI,LKA,0,0,0,1.0
MLI,LSO,0,0,0,1.0
MLI,LTU,0,0,0,1.0
MLI,LUX,0,1,0,0.6666666666666667
MLI,LVA,0,0,0,1.0
MLI,MAC,0,0,0,1.0
MLI,MAR,0,1,0,0.6666666666666667
MLI,MDA,0,0,0,1.0
MLI,MDG,0,1,0,0.6666666666666667
MLI,MDV,0,0,0,1.0
MLI,MEX,0,0,0,1.0
MLI,MHL,0,0,0,1.0
MLI,MKD,0,0,0,1.0
MLI,MLI,0,0,0,1.0
MLI,MLT,0,0,0,1.0
MLI,MMR,0,0,0,1.0
MLI,MNG,0,0,0,1.0
MLI,MNP,0,0,0,1.0
MLI,MOZ,0,0,0,1.0
MLI,MRT,1,0,0,0.6666666666666667
MLI,MSR,0,0,0,1.0
MLI,MTQ,0,1,0,0.6666666666666667
MLI,MUS,0,1,0,0.6666666666666667
MLI,MWI,0,0,0,1.0
MLI,MYS,0,0,0,1.0
MLI,NAM,0,0,0,1.0
MLI,NCL,0,1,0,0.6666666666666667
MLI,NER,1,1,0,0.33333333333333337
MLI,NFK,0,0,0,1.0
MLI,NGA,0,0,0,1.0
MLI,NIC,0,0,0,1.0
MLI,NIU,0,0,0,1.0
MLI,NLD,0,0,0,1.0
MLI,NOR,0,0,0,1.0
MLI,NPL,0,0,0,1.0
MLI,NRU,0,0,0,1.0
MLI,NZL,0,0,0,1.0
MLI,OMN,0,0,0,1.0
MLI,PAK,0,0,0,1.0
MLI,PAL,0,0,0,1.0
MLI,PAN,0,0,0,1.0
MLI,PCN,0,0,0,1.0
MLI,PER,0,0,0,1.0
MLI,PHL,0,0,0,1.0
MLI,PLW,0,0,0,1.0
MLI,PNG,0,0,0,1.0
MLI,POL,0,0,0,1.0
MLI,PRI,0,0,0,1.0
MLI,PRK,0,0,0,1.0
MLI,PRT,0,0,0,1.0
MLI,PRY,0,0,0,1.0
MLI,PYF,0,1,0,0.6666666666666667
MLI,QAT,0,0,0,1.0
MLI,REU,0,1,0,0.6666666666666667
MLI,ROM,0,0,0,1.0
MLI,RUS,0,0,0,1.0
MLI,RWA,0,1,0,0.6666666666666667
MLI,SAU,0,0,0,1.0
MLI,SDN,0,0,0,1.0
MLI,SEN,1,1,0,0.33333333333333337
MLI,SGP,0,0,0,1.0
MLI,SHN,0,0,0,1.0
MLI,SLB,0,0,0,1.0
MLI,SLE,0,0,0,1.0
MLI,SLV,0,0,0,1.0
MLI,SMR,0,0,0,1.0
MLI,SOM,0,0,0,1.0
MLI,SPM,0,1,0,0.6666666666666667
MLI,STP,0,0,0,1.0
MLI,SUR,0,0,0,1.0
MLI,SVK,0,0,0,1.0
MLI,SVN,0,0,0,1.0
MLI,SWE,0,0,0,1.0
MLI,SWZ,0,0,0,1.0
MLI,SYC,0,1,0,0.6666666666666667
MLI,SYR,0,0,0,1.0
MLI,TCA,0,0,0,1.0
MLI,TCD,0,1,0,0.6666666666666667
MLI,TGO,0,1,0,0.6666666666666667
MLI,THA,0,0,0,1.0
MLI,TJK,0,0,0,1.0
MLI,TKL,0,0,0,1.0
MLI,TKM,0,0,0,1.0
MLI,TMP,0,0,0,1.0
MLI,TON,0,0,0,1.0
MLI,TTO,0,0,0,1.0
MLI,TUN,0,1,0,0.6666666666666667
MLI,TUR,0,0,0,1.0
MLI,TUV,0,0,0,1.0
MLI,TWN,0,0,0,1.0
MLI,TZA,0,0,0,1.0
MLI,UGA,0,0,0,1.0
MLI,UKR,0,0,0,1.0
MLI,URY,0,0,0,1.0
MLI,USA,0,0,0,1.0
MLI,UZB,0,0,0,1.0
MLI,VCT,0,0,0,1.0
MLI,VEN,0,0,0,1.0
MLI,VGB,0,0,0,1.0
MLI,VNM,0,0,0,1.0
MLI,VUT,0,1,0,0.6666666666666667
MLI,WLF,0,1,0,0.6666666666666667
MLI,WSM,0,0,0,1.0
MLI,YEM,0,0,0,1.0
MLI,YUG,0,0,0,1.0
MLI,ZAF,0,0,0,1.0
MLI,ZAR,0,1,0,0.6666666666666667
MLI,ZMB,0,0,0,1.0
MLI,ZWE,0,0,0,1.0
MLT,ABW,0,0,0,1.0
MLT,AFG,0,0,0,1.0
MLT,AGO,0,0,0,1.0
MLT,AIA,0,1,0,0.6666666666666667
MLT,ALB,0,0,0,1.0
MLT,AND,0,0,0,1.0
MLT,ANT,0,0,0,1.0
MLT,ARE,0,0,0,1.0
MLT,ARG,0,0,0,1.0
MLT,ARM,0,0,0,1.0
MLT,ATG,0,1,0,0.6666666666666667
MLT,AUS,0,1,0,0.6666666666666667
MLT,AUT,0,0,0,1.0
MLT,AZE,0,0,0,1.0
MLT,BDI,0,0,0,1.0
MLT,BEL,0,0,0,1.0
MLT,BEN,0,0,0,1.0
MLT,BFA,0,0,0,1.0
MLT,BGD,0,0,0,1.0
MLT,BGR,0,0,0,1.0
MLT,BHR,0,0,0,1.0
MLT,BHS,0,1,0,0.6666666666666667
MLT,BIH,0,0,0,1.0
MLT,BLR,0,0,0,1.0
MLT,BLZ,0,1,0,0.6666666666666667
MLT,BMU,0,1,0,0.6666666666666667
MLT,BOL,0,0,0,1.0
MLT,BRA,0,0,0,1.0
MLT,BRB,0,1,0,0.6666666666666667
MLT,BRN,0,0,0,1.0
MLT,BTN,0,0,0,1.0
MLT,BWA,0,1,0,0.6666666666666667
MLT,CAF,0,0,0,1.0
MLT,CAN,0,1,0,0.6666666666666667
MLT,CCK,0,0,0,1.0
MLT,CHE,0,0,0,1.0
MLT,CHL,0,0,0,1.0
MLT,CHN,0,0,0,1.0
MLT,CIV,0,0,0,1.0
MLT,CMR,0,1,0,0.6666666666666667
MLT,COG,0,0,0,1.0
MLT,COK,0,1,0,0.6666666666666667
MLT,COL,0,0,0,1.0
MLT,COM,0,0,0,1.0
MLT,CPV,0,0,0,1.0
MLT,CRI,0,0,0,1.0
MLT,CUB,0,0,0,1.0
MLT,CXR,0,1,0,0.6666666666666667
MLT,CYM,0,1,0,0.6666666666666667
MLT,CYP,0,0,0,1.0
MLT,CZE,0,0,0,1.0
MLT,DEU,0,0,0,1.0
MLT,DJI,0,0,0,1.0
MLT,DMA,0,1,0,0.6666666666666667
MLT,DNK,0,0,0,1.0
MLT,DOM,0,0,0,1.0
MLT,DZA,0,0,0,1.0
MLT,ECU,0,0,0,1.0
MLT,EGY,0,0,0,1.0
MLT,ERI,0,1,0,0.6666666666666667
MLT,ESH,0,0,0,1.0
MLT,ESP,0,0,0,1.0
MLT,EST,0,0,0,1.0
MLT,ETH,0,1,0,0.6666666666666667
MLT,FIN,0,0,0,1.0
MLT,FJI,0,1,0,0.6666666666666667
MLT,FLK,0,1,0,0.6666666666666667
MLT,FRA,0,0,0,1.0
MLT,FRO,0,0,0,1.0
MLT,FSM,0,1,0,0.6666666666666667
MLT,GAB,0,0,0,1.0
MLT,GBR,0,1,1,0.33333333333333337
MLT,GEO,0,0,0,1.0
MLT,GHA,0,1,0,0.6666666666666667
MLT,GIB,0,1,0,0.6666666666666667
MLT,GIN,0,0,0,1.0
MLT,GLP,0,0,0,1.0
MLT,GMB,0,1,0,0.6666666666666667
MLT,GNB,0,0,0,1.0
MLT,GNQ,0,0,0,1.0
MLT,GRC,0,0,0,1.0
MLT,GRD,0,1,0,0.6666666666666667
MLT,GRL,0,0,0,1.0
MLT,GTM,0,0,0,1.0
MLT,GUF,0,0,0,1.0
MLT,GUY,0,1,0,0.6666666666666667
MLT,HKG,0,1,0,0.6666666666666667
MLT,HND,0,0,0,1.0
MLT,HRV,0,0,0,1.0
MLT,HTI,0,0,0,1.0
MLT,HUN,0,0,0,1.0
MLT,IDN,0,0,0,1.0
MLT,IND,0,1,0,0.6666666666666667
MLT,IRL,0,1,0,0.6666666666666667
MLT,IRN,0,0,0,1.0
MLT,IRQ,0,0,0,1.0
MLT,ISL,0,0,0,1.0
MLT,ISR,0,1,0,0.6666666666666667
MLT,ITA,0,0,0,1.0
MLT,JAM,0,1,0,0.6666666666666667
MLT,JOR,0,0,0,1.0
MLT,JPN,0,0,0,1.0
MLT,KAZ,0,0,0,1.0
MLT,KEN,0,1,0,0.6666666666666667
MLT,KGZ,0,0,0,1.0
MLT,KHM,0,0,0,1.0
MLT,KIR,0,1,0,0.6666666666666667
MLT,KNA,0,1,0,0.6666666666666667
MLT,KOR,0,0,0,1.0
MLT,KWT,0,0,0,1.0
MLT,LAO,0,0,0,1.0
MLT,LBN,0,0,0,1.0
MLT,LBR,0,1,0,0.6666666666666667
MLT,LBY,0,0,0,1.0
MLT,LCA,0,1,0,0.6666666666666667
MLT,LKA,0,0,0,1.0
MLT,LSO,0,1,0,0.6666666666666667
MLT,LTU,0,0,0,1.0
MLT,LUX,0,0,0,1.0
MLT,LVA,0,0,0,1.0
MLT,MAC,0,0,0,1.0
MLT,MAR,0,0,0,1.0
MLT,MDA,0,0,0,1.0
MLT,MDG,0,0,0,1.0
MLT,MDV,0,0,0,1.0
MLT,MEX,0,0,0,1.0
MLT,MHL,0,1,0,0.6666666666666667
MLT,MKD,0,0,0,1.0
MLT,MLI,0,0,0,1.0
MLT,MLT,0,0,0,1.0
MLT,MMR,0,0,0,1.0
MLT,MNG,0,0,0,1.0
MLT,MNP,0,1,0,0.6666666666666667
MLT,MOZ,0,0,0,1.0
MLT,MRT,0,0,0,1.0
MLT,MSR,0,1,0,0.6666666666666667
MLT,MTQ,0,0,0,1.0
MLT,MUS,0,1,0,0.6666666666666667
MLT,MWI,0,1,0,0.6666666666666667
MLT,MYS,0,0,0,1.0
MLT,NAM,0,1,0,0.6666666666666667
MLT,NCL,0,0,0,1.0
MLT,NER,0,0,0,1.0
MLT,NFK,0,1,0,0.6666666666666667
MLT,NGA,0,1,0,0.6666666666666667
MLT,NIC,0,0,0,1.0
MLT,NIU,0,1,0,0.6666666666666667
MLT,NLD,0,0,0,1.0
MLT,NOR,0,0,0,1.0
MLT,NPL,0,0,0,1.0
MLT,NRU,0,1,0,0.6666666666666667
MLT,NZL,0,1,0,0.6666666666666667
MLT,OMN,0,0,0,1.0
MLT,PAK,0,1,0,0.6666666666666667
MLT,PAL,0,0,0,1.0
MLT,PAN,0,0,0,1.0
MLT,PCN,0,1,0,0.6666666666666667
MLT,PER,0,0,0,1.0
MLT,PHL,0,1,0,0.6666666666666667
MLT,PLW,0,1,0,0.6666666666666667
MLT,PNG,0,1,0,0.6666666666666667
MLT,POL,0,0,0,1.0
MLT,PRI,0,1,0,0.6666666666666667
MLT,PRK,0,0,0,1.0
MLT,PRT,0,0,0,1.0
MLT,PRY,0,0,0,1.0
MLT,PYF,0,0,0,1.0
MLT,QAT,0,0,0,1.0
MLT,REU,0,0,0,1.0
MLT,ROM,0,0,0,1.0
MLT,RUS,0,0,0,1.0
MLT,RWA,0,1,0,0.6666666666666667
MLT,SAU,0,0,0,1.0
MLT,SDN,0,0,0,1.0
MLT,SEN,0,0,0,1.0
MLT,SGP,0,1,0,0.6666666666666667
MLT,SHN,0,1,0,0.6666666666666667
MLT,SLB,0,1,0,0.6666666666666667
MLT,SLE,0,1,0,0.6666666666666667
MLT,SLV,0,0,0,1.0
MLT,SMR,0,0,0,1.0
MLT,SOM,0,1,0,0.6666666666666667
MLT,SPM,0,0,0,1.0
MLT,STP,0,0,0,1.0
MLT,SUR,0,0,0,1.0
MLT,SVK,0,0,0,1.0
MLT,SVN,0,0,0,1.0
MLT,SWE,0,0,0,1.0
MLT,SWZ,0,1,0,0.6666666666666667
MLT,SYC,0,1,0,0.6666666666666667
MLT,SYR,0,0,0,1.0
MLT,TCA,0,1,0,0.6666666666666667
MLT,TCD,0,0,0,1.0
MLT,TGO,0,0,0,1.0
MLT,THA,0,0,0,1.0
MLT,TJK,0,0,0,1.0
MLT,TKL,0,1,0,0.6666666666666667
MLT,TKM,0,0,0,1.0
MLT,TMP,0,0,0,1.0
MLT,TON,0,1,0,0.6666666666666667
MLT,TTO,0,1,0,0.6666666666666667
MLT,TUN,0,0,0,1.0
MLT,TUR,0,0,0,1.0
MLT,TUV,0,0,0,1.0
MLT,TWN,0,0,0,1.0
MLT,TZA,0,1,0,0.6666666666666667
