country,date,spei
Morocco,2020-05-16,-0.7991961
Mozambique,2020-05-16,-1.3842578
Myanmar,2020-05-16,-0.7551983
Namibia,2020-05-16,0.09348435
Nepal,2020-05-16,0.9730758
Netherlands,2020-05-16,-2.3940449
New Caledonia,2020-05-16,-0.20968957
New Zealand,2020-05-16,-0.14829236
Nicaragua,2020-05-16,-0.20528777
Niger,2020-05-16,-0.856173
Nigeria,2020-05-16,-0.43368718
North Korea,2020-05-16,-0.4540783
North Macedonia,2020-05-16,-0.14789884
Northern Cyprus,2020-05-16,0.73449624
Norway,2020-05-16,0.41104248
Oman,2020-05-16,0.5543266
Pakistan,2020-05-16,0.8239732
Palestine,2020-05-16,0.39796817
Panama,2020-05-16,-0.9728443
Papua New Guinea,2020-05-16,0.08637301
Paraguay,2020-05-16,-1.8091052
Peru,2020-05-16,-0.135682
Philippines,2020-05-16,-0.053518698
Poland,2020-05-16,-1.6573818
Portugal,2020-05-16,0.70201623
Puerto Rico,2020-05-16,-0.6146712
Qatar,2020-05-16,-0.14388877
Republic of Serbia,2020-05-16,-1.3399562
Republic of the Congo,2020-05-16,-0.5429547
Romania,2020-05-16,-1.0763049
Russia,2020-05-16,-0.47239596
Rwanda,2020-05-16,0.74157035
Saint Vincent and the Grenadines,2020-05-16,-2.7763054
Samoa,2020-05-16,-0.42345977
Saudi Arabia,2020-05-16,-0.48271927
Senegal,2020-05-16,-2.1924946
Siachen Glacier,2020-05-16,0.42714733
Sierra Leone,2020-05-16,0.97650313
Slovakia,2020-05-16,-1.8694923
Slovenia,2020-05-16,-1.2345377
Solomon Islands,2020-05-16,0.0028644428
Somalia,2020-05-16,0.03126586
Somaliland,2020-05-16,0.35250723
South Africa,2020-05-16,-0.7199683
South Georgia and the Islands,2020-05-16,-0.18064894
South Korea,2020-05-16,-1.1267586
South Sudan,2020-05-16,-0.27728212
Spain,2020-05-16,0.65380996
Sri Lanka,2020-05-16,-0.42278117
Sudan,2020-05-16,-0.41174087
Suriname,2020-05-16,-0.71600485
Sweden,2020-05-16,0.20202354
Switzerland,2020-05-16,-1.5261902
Syria,2020-05-16,0.5726092
Taiwan,2020-05-16,0.37627837
Tajikistan,2020-05-16,0.346126
Thailand,2020-05-16,-1.0717807
The Bahamas,2020-05-16,0.23451088
Togo,2020-05-16,-0.3808499
Trinidad and Tobago,2020-05-16,-2.5356224
Tunisia,2020-05-16,-0.40650153
Turkey,2020-05-16,0.0020013102
Turkmenistan,2020-05-16,-0.039649844
Uganda,2020-05-16,0.033001676
Ukraine,2020-05-16,-0.8128139
United Arab Emirates,2020-05-16,0.28658837
United Kingdom,2020-05-16,-2.2837431
United Republic of Tanzania,2020-05-16,1.0573373
United States Virgin Islands,2020-05-16,-1.3647748
United States of America,2020-05-16,0.24798205
Uruguay,2020-05-16,-1.2898897
Uzbekistan,2020-05-16,-0.78041095
Vanuatu,2020-05-16,0.016645841
Venezuela,2020-05-16,-0.5835295
Vietnam,2020-05-16,-0.5836834
Western Sahara,2020-05-16,-1.2528671
Yemen,2020-05-16,0.14666143
Zambia,2020-05-16,0.085214145
Zimbabwe,2020-05-16,-0.42961302
eSwatini,2020-05-16,-1.5783671
Afghanistan,2020-06-16,0.19619828
Aland,2020-06-16,-1.2128069
Albania,2020-06-16,0.3325533
Algeria,2020-06-16,-0.28399602
Angola,2020-06-16,0.09166043
Antarctica,2020-06-16,
Argentina,2020-06-16,-0.67643154
Armenia,2020-06-16,-0.433502
Australia,2020-06-16,-0.34893692
Austria,2020-06-16,-0.31039003
Azerbaijan,2020-06-16,-0.6327762
Bangladesh,2020-06-16,0.31769237
Belarus,2020-06-16,-0.039517988
Belgium,2020-06-16,-1.9037982
Belize,2020-06-16,1.5016598
Benin,2020-06-16,-0.1927387
Bhutan,2020-06-16,0.64014155
Bolivia,2020-06-16,-0.27575293
Bosnia and Herzegovina,2020-06-16,-1.1541028
Botswana,2020-06-16,-0.04966946
Brazil,2020-06-16,0.032599673
Brunei,2020-06-16,0.9510286
Bulgaria,2020-06-16,0.48212683
Burkina Faso,2020-06-16,-0.73239625
Burundi,2020-06-16,0.56799376
Cabo Verde,2020-06-16,-1.4288454
Cambodia,2020-06-16,-0.80248094
Cameroon,2020-06-16,-0.5777322
Canada,2020-06-16,0.11436732
Cayman Islands,2020-06-16,
Central African Republic,2020-06-16,-0.9044361
Chad,2020-06-16,-0.7990756
Chile,2020-06-16,-0.15917283
China,2020-06-16,-0.3479961
Colombia,2020-06-16,-0.5591625
Comoros,2020-06-16,-1.093042
Costa Rica,2020-06-16,-0.1935246
Croatia,2020-06-16,-0.94177014
Cuba,2020-06-16,-0.24018295
Cyprus,2020-06-16,0.69668555
Czechia,2020-06-16,-0.8396294
Democratic Republic of the Congo,2020-06-16,0.025715007
Denmark,2020-06-16,-1.5047934
Djibouti,2020-06-16,0.5875477
Dominican Republic,2020-06-16,-1.5328104
East Timor,2020-06-16,-0.27217957
Ecuador,2020-06-16,0.16438279
Egypt,2020-06-16,0.79980516
El Salvador,2020-06-16,-0.0033038855
Equatorial Guinea,2020-06-16,0.014324446
Eritrea,2020-06-16,0.36503184
Estonia,2020-06-16,-0.5682666
Ethiopia,2020-06-16,0.3545944
Falkland Islands,2020-06-16,-1.4210737
Faroe Islands,2020-06-16,-0.722793
Fiji,2020-06-16,0.44440728
Finland,2020-06-16,-1.032102
France,2020-06-16,-0.797946
French Polynesia,2020-06-16,-1.4896059
French Southern and Antarctic Lands,2020-06-16,1.2848611
Gabon,2020-06-16,-0.13518074
Gambia,2020-06-16,-0.8305416
Georgia,2020-06-16,-0.48975286
Germany,2020-06-16,-1.5583625
Ghana,2020-06-16,-0.3964066
Greece,2020-06-16,0.49492997
Greenland,2020-06-16,0.16019213
Guatemala,2020-06-16,1.053153
Guinea,2020-06-16,-0.50120527
Guinea-Bissau,2020-06-16,-0.8077137
Guyana,2020-06-16,1.477782
Haiti,2020-06-16,-2.0997844
Honduras,2020-06-16,0.13246146
Hungary,2020-06-16,-0.9278627
Iceland,2020-06-16,0.18997921
India,2020-06-16,0.40946892
Indonesia,2020-06-16,0.7677583
Iran,2020-06-16,0.030460063
Iraq,2020-06-16,-0.88521546
Ireland,2020-06-16,-1.4068191
Israel,2020-06-16,0.36631134
Italy,2020-06-16,-0.10846236
Ivory Coast,2020-06-16,-0.4877281
Jamaica,2020-06-16,0.28634685
Japan,2020-06-16,-0.14600594
Jordan,2020-06-16,0.41260338
Kazakhstan,2020-06-16,-1.3552017
Kenya,2020-06-16,-0.28472272
Kiribati,2020-06-16,
Kosovo,2020-06-16,-0.32050213
Kuwait,2020-06-16,-1.0081563
Kyrgyzstan,2020-06-16,-0.096085936
Laos,2020-06-16,-1.9630504
Latvia,2020-06-16,-0.37885875
Lebanon,2020-06-16,0.56024855
Lesotho,2020-06-16,-0.7394784
Liberia,2020-06-16,-0.10918959
Libya,2020-06-16,-0.14187922
Lithuania,2020-06-16,-0.20502172
Luxembourg,2020-06-16,-1.7667799
Madagascar,2020-06-16,-0.33327138
Malawi,2020-06-16,-0.79253614
Malaysia,2020-06-16,1.0680151
Mali,2020-06-16,-0.5720409
Mauritania,2020-06-16,-0.7895332
Mauritius,2020-06-16,-1.8013393
Mexico,2020-06-16,-0.69460326
Moldova,2020-06-16,-0.29597545
Mongolia,2020-06-16,-1.3097643
Montenegro,2020-06-16,-0.9342734
Morocco,2020-06-16,-0.68716836
Mozambique,2020-06-16,-0.92644614
Myanmar,2020-06-16,-0.5254093
Namibia,2020-06-16,0.13814063
Nepal,2020-06-16,0.56593066
Netherlands,2020-06-16,-2.0740905
New Caledonia,2020-06-16,-0.61520416
New Zealand,2020-06-16,-0.47973725
Nicaragua,2020-06-16,0.39860457
Niger,2020-06-16,-0.87492687
Nigeria,2020-06-16,-0.61022127
North Korea,2020-06-16,-0.18505625
North Macedonia,2020-06-16,-0.0023098642
Northern Cyprus,2020-06-16,0.43002504
Norway,2020-06-16,-0.61543673
Oman,2020-06-16,-0.2820264
Pakistan,2020-06-16,-0.034614325
Palestine,2020-06-16,0.39479592
Panama,2020-06-16,-0.7980483
Papua New Guinea,2020-06-16,0.14295842
Paraguay,2020-06-16,-1.1076068
Peru,2020-06-16,0.04668937
Philippines,2020-06-16,-0.07310627
Poland,2020-06-16,-0.4988815
Portugal,2020-06-16,0.5207697
Puerto Rico,2020-06-16,-1.048469
Qatar,2020-06-16,-0.77876717
Republic of Serbia,2020-06-16,-0.8585147
Republic of the Congo,2020-06-16,-0.4370447
Romania,2020-06-16,-0.15039468
Russia,2020-06-16,-0.7865049
Rwanda,2020-06-16,0.25083604
Saint Vincent and the Grenadines,2020-06-16,-2.40733
Samoa,2020-06-16,1.4283128
Saudi Arabia,2020-06-16,-0.60905564
Senegal,2020-06-16,-0.96421367
Siachen Glacier,2020-06-16,0.5565282
Sierra Leone,2020-06-16,0.8192257
Slovakia,2020-06-16,-0.76202047
Slovenia,2020-06-16,-0.31438345
Solomon Islands,2020-06-16,0.025314316
Somalia,2020-06-16,-0.096379705
Somaliland,2020-06-16,0.37942255
South Africa,2020-06-16,-0.89662725
South Georgia and the Islands,2020-06-16,-0.3819602
South Korea,2020-06-16,0.009189196
South Sudan,2020-06-16,-0.20058456
Spain,2020-06-16,0.22675046
Sri Lanka,2020-06-16,0.14804186
Sudan,2020-06-16,0.2437282
Suriname,2020-06-16,-0.37417516
Sweden,2020-06-16,-0.9331789
Switzerland,2020-06-16,-1.2148733
Syria,2020-06-16,0.12783314
Taiwan,2020-06-16,0.18900482
Tajikistan,2020-06-16,0.15236
Thailand,2020-06-16,-0.7366416
The Bahamas,2020-06-16,0.10261589
Togo,2020-06-16,-0.1652531
Trinidad and Tobago,2020-06-16,-1.963618
Tunisia,2020-06-16,-1.1025517
Turkey,2020-06-16,0.34732535
Turkmenistan,2020-06-16,0.10230671
Uganda,2020-06-16,-0.23741889
Ukraine,2020-06-16,-0.05038615
United Arab Emirates,2020-06-16,-0.7677277
United Kingdom,2020-06-16,-1.5989615
United Republic of Tanzania,2020-06-16,0.29612967
United States Virgin Islands,2020-06-16,-1.979125
United States of America,2020-06-16,0.075971596
Uruguay,2020-06-16,0.43594682
Uzbekistan,2020-06-16,-0.37197793
Vanuatu,2020-06-16,0.06401574
Venezuela,2020-06-16,-0.6811569
Vietnam,2020-06-16,-1.3141726
Western Sahara,2020-06-16,-1.1814775
Yemen,2020-06-16,0.054569133
Zambia,2020-06-16,0.2404384
Zimbabwe,2020-06-16,0.14875071
eSwatini,2020-06-16,-0.58679396
Afghanistan,2020-07-16,-0.55865115
Aland,2020-07-16,0.08400316
Albania,2020-07-16,0.01849356
Algeria,2020-07-16,-0.6022221
Angola,2020-07-16,-0.048759677
Antarctica,2020-07-16,
Argentina,2020-07-16,-0.41221732
Armenia,2020-07-16,0.08037288
Australia,2020-07-16,-0.466841
Austria,2020-07-16,0.5767651
Azerbaijan,2020-07-16,-0.808021
Bangladesh,2020-07-16,0.26025307
Belarus,2020-07-16,0.52545804
Belgium,2020-07-16,-1.4836948
Belize,2020-07-16,1.0426902
Benin,2020-07-16,0.36863986
Bhutan,2020-07-16,0.9744823
Bolivia,2020-07-16,-0.43553358
Bosnia and Herzegovina,2020-07-16,-0.4274378
Botswana,2020-07-16,-0.75591195
Brazil,2020-07-16,-0.17312975
Brunei,2020-07-16,2.0744734
Bulgaria,2020-07-16,0.5493088
Burkina Faso,2020-07-16,0.16325931
Burundi,2020-07-16,-0.19624619
Cabo Verde,2020-07-16,-0.12311596
Cambodia,2020-07-16,-0.8219802
Cameroon,2020-07-16,0.17851254
Canada,2020-07-16,0.016727695
Cayman Islands,2020-07-16,
Central African Republic,2020-07-16,-0.20753984
Chad,2020-07-16,-0.7799324
Chile,2020-07-16,0.15681711
China,2020-07-16,-0.0034250107
Colombia,2020-07-16,0.32706004
Comoros,2020-07-16,0.51007533
Costa Rica,2020-07-16,-1.0593992
Croatia,2020-07-16,-0.055338982
Cuba,2020-07-16,0.48616865
Cyprus,2020-07-16,0.6746161
Czechia,2020-07-16,-0.14944725
Democratic Republic of the Congo,2020-07-16,0.13656612
Denmark,2020-07-16,-0.21773948
Djibouti,2020-07-16,0.2668548
Dominican Republic,2020-07-16,-1.3668054
East Timor,2020-07-16,0.38572243
Ecuador,2020-07-16,0.6093408
Egypt,2020-07-16,0.2757247
El Salvador,2020-07-16,-0.24326262
Equatorial Guinea,2020-07-16,0.3980146
Eritrea,2020-07-16,0.32971475
Estonia,2020-07-16,0.07919817
Ethiopia,2020-07-16,0.3139877
Falkland Islands,2020-07-16,0.67071605
Faroe Islands,2020-07-16,-0.44403744
Fiji,2020-07-16,0.5574948
Finland,2020-07-16,-0.11573142
France,2020-07-16,-1.1305729
French Polynesia,2020-07-16,-0.5435777
French Southern and Antarctic Lands,2020-07-16,1.1145558
Gabon,2020-07-16,0.61608344
Gambia,2020-07-16,-2.3570652
Georgia,2020-07-16,-0.14930299
Germany,2020-07-16,-1.0484818
Ghana,2020-07-16,-0.07307574
Greece,2020-07-16,0.30400494
Greenland,2020-07-16,0.38542297
Guatemala,2020-07-16,0.80680907
Guinea,2020-07-16,-0.87212026
Guinea-Bissau,2020-07-16,-2.3746476
Guyana,2020-07-16,0.9784094
Haiti,2020-07-16,-2.0073276
Honduras,2020-07-16,-0.17428546
Hungary,2020-07-16,0.29940802
Iceland,2020-07-16,-0.13113745
India,2020-07-16,-0.14661397
Indonesia,2020-07-16,0.70612
Iran,2020-07-16,-1.0462502
Iraq,2020-07-16,-1.3435634
Ireland,2020-07-16,0.3581766
Israel,2020-07-16,0.23812193
Italy,2020-07-16,-0.07553664
Ivory Coast,2020-07-16,-0.14039078
Jamaica,2020-07-16,0.56539303
Japan,2020-07-16,1.0495005
Jordan,2020-07-16,0.21339539
Kazakhstan,2020-07-16,-1.3468591
Kenya,2020-07-16,0.107233435
Kiribati,2020-07-16,
Kosovo,2020-07-16,-0.05104102
Kuwait,2020-07-16,-1.3887548
Kyrgyzstan,2020-07-16,-0.34037697
Laos,2020-07-16,-2.4341872
Latvia,2020-07-16,0.24892722
Lebanon,2020-07-16,0.6116416
Lesotho,2020-07-16,-1.8907957
Liberia,2020-07-16,-0.04785954
Libya,2020-07-16,-0.30202323
Lithuania,2020-07-16,0.36453474
Luxembourg,2020-07-16,-1.4614518
Madagascar,2020-07-16,-0.62751883
Malawi,2020-07-16,0.5279942
Malaysia,2020-07-16,1.672766
Mali,2020-07-16,-0.199686
Mauritania,2020-07-16,-0.7318399
Mauritius,2020-07-16,-1.933283
Mexico,2020-07-16,-0.81314415
Moldova,2020-07-16,0.45861396
Mongolia,2020-07-16,-0.24538548
Montenegro,2020-07-16,-0.29900295
Morocco,2020-07-16,-1.1647955
Mozambique,2020-07-16,-0.3954074
Myanmar,2020-07-16,-0.8073103
Namibia,2020-07-16,-0.16001093
Nepal,2020-07-16,0.20552468
Netherlands,2020-07-16,-1.1014795
New Caledonia,2020-07-16,-1.1889167
New Zealand,2020-07-16,-0.49593434
Nicaragua,2020-07-16,0.0028341399
Niger,2020-07-16,-0.41035613
Nigeria,2020-07-16,0.10370838
North Korea,2020-07-16,-0.6274725
North Macedonia,2020-07-16,-0.038735714
Northern Cyprus,2020-07-16,0.2509753
Norway,2020-07-16,-0.08207213
Oman,2020-07-16,-0.39987347
Pakistan,2020-07-16,-0.49843454
Palestine,2020-07-16,0.17667864
Panama,2020-07-16,-0.81295365
Papua New Guinea,2020-07-16,0.0039065033
Paraguay,2020-07-16,-0.7262502
Peru,2020-07-16,0.12757438
Philippines,2020-07-16,-0.30981347
Poland,2020-07-16,0.09874683
Portugal,2020-07-16,-0.82318515
Puerto Rico,2020-07-16,-0.24180095
Qatar,2020-07-16,-1.4049557
Republic of Serbia,2020-07-16,0.11500714
Republic of the Congo,2020-07-16,1.2892529
Romania,2020-07-16,0.725302
Russia,2020-07-16,-0.16021542
Rwanda,2020-07-16,-0.49064383
Saint Vincent and the Grenadines,2020-07-16,-1.4969214
Samoa,2020-07-16,1.6621886
Saudi Arabia,2020-07-16,-0.7709037
Senegal,2020-07-16,-2.0021234
Siachen Glacier,2020-07-16,0.118003994
Sierra Leone,2020-07-16,-1.0148951
Slovakia,2020-07-16,0.5153936
Slovenia,2020-07-16,0.616857
Solomon Islands,2020-07-16,0.051780004
Somalia,2020-07-16,-0.3713158
Somaliland,2020-07-16,0.23929411
South Africa,2020-07-16,-1.4806757
South Georgia and the Islands,2020-07-16,-0.13261873
South Korea,2020-07-16,1.1922649
South Sudan,2020-07-16,-0.01487125
Spain,2020-07-16,-0.94829476
Sri Lanka,2020-07-16,0.9768742
Sudan,2020-07-16,0.011035758
Suriname,2020-07-16,-0.82450604
Sweden,2020-07-16,-0.16048934
Switzerland,2020-07-16,-1.046586
Syria,2020-07-16,-0.30459854
Taiwan,2020-07-16,-0.0126876645
Tajikistan,2020-07-16,-0.42816985
Thailand,2020-07-16,-1.1025631
The Bahamas,2020-07-16,0.49085283
Togo,2020-07-16,0.26877525
Trinidad and Tobago,2020-07-16,-2.033976
Tunisia,2020-07-16,-1.5409647
Turkey,2020-07-16,0.49511066
Turkmenistan,2020-07-16,-0.89765674
Uganda,2020-07-16,0.7015595
Ukraine,2020-07-16,0.4817867
United Arab Emirates,2020-07-16,-1.1335679
United Kingdom,2020-07-16,-0.34592798
United Republic of Tanzania,2020-07-16,-0.29744127
United States Virgin Islands,2020-07-16,-0.7309726
United States of America,2020-07-16,-0.1889127
Uruguay,2020-07-16,0.12324547
Uzbekistan,2020-07-16,-0.806543
Vanuatu,2020-07-16,0.035776168
Venezuela,2020-07-16,-0.6507871
Vietnam,2020-07-16,-1.7705007
Western Sahara,2020-07-16,-1.3541644
Yemen,2020-07-16,0.123590805
Zambia,2020-07-16,0.13639025
Zimbabwe,2020-07-16,-0.1876725
eSwatini,2020-07-16,-0.7895149
Afghanistan,2020-08-16,-0.5181165
Aland,2020-08-16,-0.56764674
Albania,2020-08-16,0.8737342
Algeria,2020-08-16,-0.7460833
Angola,2020-08-16,-0.3631721
Antarctica,2020-08-16,
Argentina,2020-08-16,-0.42047536
Armenia,2020-08-16,0.7573119
Australia,2020-08-16,-0.6934647
Austria,2020-08-16,1.1758891
Azerbaijan,2020-08-16,-0.16519466
Bangladesh,2020-08-16,-0.076403566
Belarus,2020-08-16,-0.42374387
Belgium,2020-08-16,-1.0797344
Belize,2020-08-16,-0.41021168
Benin,2020-08-16,0.4789367
Bhutan,2020-08-16,-0.043210745
Bolivia,2020-08-16,-0.11027221
Bosnia and Herzegovina,2020-08-16,0.034197923
Botswana,2020-08-16,-0.44088924
Brazil,2020-08-16,-0.69763106
Brunei,2020-08-16,1.851404
Bulgaria,2020-08-16,-0.16848683
Burkina Faso,2020-08-16,1.1001621
Burundi,2020-08-16,-1.1209654
Cabo Verde,2020-08-16,-0.25685275
Cambodia,2020-08-16,-0.80084425
Cameroon,2020-08-16,0.306616
Canada,2020-08-16,0.037845846
Cayman Islands,2020-08-16,
Central African Republic,2020-08-16,-0.08620723
Chad,2020-08-16,0.019741956
Chile,2020-08-16,0.011547832
China,2020-08-16,0.11635214
Colombia,2020-08-16,0.7504546
Comoros,2020-08-16,-0.6917432
Costa Rica,2020-08-16,-0.7386493
Croatia,2020-08-16,0.6037219
Cuba,2020-08-16,0.34103087
Cyprus,2020-08-16,-0.14410862
Czechia,2020-08-16,-0.015780201
Democratic Republic of the Congo,2020-08-16,-0.013916486
Denmark,2020-08-16,-0.4558583
Djibouti,2020-08-16,0.46460775
Dominican Republic,2020-08-16,-1.2660728
East Timor,2020-08-16,-0.061782926
Ecuador,2020-08-16,0.2517471
Egypt,2020-08-16,-0.35213718
El Salvador,2020-08-16,-0.2541448
Equatorial Guinea,2020-08-16,0.3338422
Eritrea,2020-08-16,0.88038397
Estonia,2020-08-16,-0.16395143
Ethiopia,2020-08-16,0.36396596
Falkland Islands,2020-08-16,1.4634758
Faroe Islands,2020-08-16,-0.49170047
Fiji,2020-08-16,-0.9016575
Finland,2020-08-16,-0.21415304
France,2020-08-16,-0.793821
French Polynesia,2020-08-16,-0.22335318
French Southern and Antarctic Lands,2020-08-16,0.6773062
Gabon,2020-08-16,1.0292224
Gambia,2020-08-16,-1.3432686
Georgia,2020-08-16,-0.36077115
Germany,2020-08-16,-0.87758857
Ghana,2020-08-16,0.19342713
Greece,2020-08-16,0.5384181
Greenland,2020-08-16,0.6049813
Guatemala,2020-08-16,0.21391173
Guinea,2020-08-16,-0.7860959
Guinea-Bissau,2020-08-16,-1.2602473
Guyana,2020-08-16,0.0061353873
Haiti,2020-08-16,-1.7649727
Honduras,2020-08-16,-0.79761446
Hungary,2020-08-16,0.5230255
Iceland,2020-08-16,0.7138851
India,2020-08-16,0.16009422
Indonesia,2020-08-16,0.4868809
Iran,2020-08-16,-0.9476208
Iraq,2020-08-16,-1.2673284
Ireland,2020-08-16,1.6926371
Israel,2020-08-16,0.041185297
Italy,2020-08-16,0.3376795
Ivory Coast,2020-08-16,0.2378951
Jamaica,2020-08-16,0.29535952
Japan,2020-08-16,0.69035786
Jordan,2020-08-16,-0.027267188
Kazakhstan,2020-08-16,-0.9456687
Kenya,2020-08-16,0.3725305
Kiribati,2020-08-16,
Kosovo,2020-08-16,0.53728694
Kuwait,2020-08-16,-1.4910375
Kyrgyzstan,2020-08-16,0.7922153
Laos,2020-08-16,-1.6674179
Latvia,2020-08-16,-0.14379817
Lebanon,2020-08-16,-0.41910836
Lesotho,2020-08-16,-1.6441512
Liberia,2020-08-16,0.031129012
Libya,2020-08-16,-0.46805063
Lithuania,2020-08-16,-0.21876885
Luxembourg,2020-08-16,-1.2484998
Madagascar,2020-08-16,-0.99779654
Malawi,2020-08-16,1.2153739
Malaysia,2020-08-16,1.3418573
Mali,2020-08-16,0.082506716
Mauritania,2020-08-16,-0.37160918
Mauritius,2020-08-16,-2.2969277
Mexico,2020-08-16,-0.7883755
Moldova,2020-08-16,-1.1969086
Mongolia,2020-08-16,0.37826172
Montenegro,2020-08-16,0.35692486
Morocco,2020-08-16,-0.89285856
Mozambique,2020-08-16,0.01775498
Myanmar,2020-08-16,-0.1821284
Namibia,2020-08-16,0.27784878
Nepal,2020-08-16,-0.37230763
Netherlands,2020-08-16,-0.70111
New Caledonia,2020-08-16,-1.7200751
New Zealand,2020-08-16,-0.094694085
Nicaragua,2020-08-16,0.19608186
Niger,2020-08-16,0.39967248
Nigeria,2020-08-16,0.54150367
North Korea,2020-08-16,0.5717573
North Macedonia,2020-08-16,0.5663903
Northern Cyprus,2020-08-16,-0.2898942
Norway,2020-08-16,-0.16074398
Oman,2020-08-16,-0.53210276
Pakistan,2020-08-16,0.18445146
Palestine,2020-08-16,0.110785365
Panama,2020-08-16,-0.4783421
Papua New Guinea,2020-08-16,-0.012933801
Paraguay,2020-08-16,-0.58807266
Peru,2020-08-16,0.11156594
Philippines,2020-08-16,-0.19626442
Poland,2020-08-16,-0.3161533
Portugal,2020-08-16,-0.90256685
Puerto Rico,2020-08-16,0.3852065
Qatar,2020-08-16,-1.6567807
Republic of Serbia,2020-08-16,0.36943454
Republic of the Congo,2020-08-16,1.2370117
Romania,2020-08-16,-0.104202636
Russia,2020-08-16,-0.44374028
Rwanda,2020-08-16,-1.2275549
Saint Vincent and the Grenadines,2020-08-16,-0.25851655
Samoa,2020-08-16,2.184692
Saudi Arabia,2020-08-16,-1.5300997
Senegal,2020-08-16,-1.127831
Siachen Glacier,2020-08-16,-0.09435282
Sierra Leone,2020-08-16,-1.2074885
Slovakia,2020-08-16,0.66409373
Slovenia,2020-08-16,1.5746475
Solomon Islands,2020-08-16,0.03823063
Somalia,2020-08-16,-0.886993
Somaliland,2020-08-16,0.078083545
South Africa,2020-08-16,-0.9512532
South Georgia and the Islands,2020-08-16,-0.12986706
South Korea,2020-08-16,1.628059
South Sudan,2020-08-16,0.04836304
Spain,2020-08-16,-0.8641414
Sri Lanka,2020-08-16,1.4921329
Sudan,2020-08-16,0.5483231
Suriname,2020-08-16,-0.1511962
Sweden,2020-08-16,-0.5334287
Switzerland,2020-08-16,-0.47606978
Syria,2020-08-16,-0.90415996
Taiwan,2020-08-16,-0.23615763
Tajikistan,2020-08-16,0.029014703
Thailand,2020-08-16,-0.21163875
The Bahamas,2020-08-16,0.11545149
Togo,2020-08-16,-0.26434287
Trinidad and Tobago,2020-08-16,-0.37471798
Tunisia,2020-08-16,-1.3074045
Turkey,2020-08-16,-0.03552761
Turkmenistan,2020-08-16,-0.87027884
Uganda,2020-08-16,0.93684757
Ukraine,2020-08-16,-1.2145649
United Arab Emirates,2020-08-16,-1.3457884
United Kingdom,2020-08-16,0.85169715
United Republic of Tanzania,2020-08-16,-0.25684094
United States Virgin Islands,2020-08-16,0.17527889
United States of America,2020-08-16,-0.33462837
Uruguay,2020-08-16,-0.16370651
Uzbekistan,2020-08-16,-0.8846813
Vanuatu,2020-08-16,-0.04560681
Venezuela,2020-08-16,-0.022626556
Vietnam,2020-08-16,-1.4105831
Western Sahara,2020-08-16,-1.2057699
Yemen,2020-08-16,-0.4289437
Zambia,2020-08-16,-0.05256401
Zimbabwe,2020-08-16,0.062149458
eSwatini,2020-08-16,-0.21848854
Afghanistan,2020-09-16,0.08376818
Aland,2020-09-16,-0.39393964
Albania,2020-09-16,0.2937516
Algeria,2020-09-16,-1.2460188
Angola,2020-09-16,-0.033617795
Antarctica,2020-09-16,
Argentina,2020-09-16,-0.97587955
Armenia,2020-09-16,1.0271697
Australia,2020-09-16,-0.57194155
Austria,2020-09-16,0.74107516
Azerbaijan,2020-09-16,-0.012537953
Bangladesh,2020-09-16,0.3324465
Belarus,2020-09-16,-1.090452
Belgium,2020-09-16,-1.3408041
Belize,2020-09-16,-1.6527119
Benin,2020-09-16,0.80639005
Bhutan,2020-09-16,0.06538926
Bolivia,2020-09-16,-0.6210809
Bosnia and Herzegovina,2020-09-16,-0.065541916
Botswana,2020-09-16,-0.20831954
Brazil,2020-09-16,-1.1662912
Brunei,2020-09-16,1.9251459
Bulgaria,2020-09-16,-1.0660119
Burkina Faso,2020-09-16,1.4796555
Burundi,2020-09-16,-1.3108675
Cabo Verde,2020-09-16,-0.11453471
Cambodia,2020-09-16,-1.0660585
Cameroon,2020-09-16,0.48472032
