iso3,year,gdp_pc,pop,urban,unemp,political_stability
NER,2022,6.41136239960404,17.046788082861212,16.894,0.78,-1.4643923044204712
NGA,2019,7.629431336223451,19.16016575559806,51.157,5.067,-1.933154821395874
NGA,2020,7.725398560351122,19.181468727032495,51.958,5.206,-1.8920146226882935
NGA,2021,7.610683005320323,19.20243059555504,52.746,5.742,-1.7873846292495728
NGA,2022,7.609502802747714,19.22335876426788,53.521,5.45,-1.77890145778656
NIC,2019,7.618332418356371,15.684795260993692,58.76,5.2,-0.9925007224082947
NIC,2020,7.5799956856936745,15.697303735112891,59.012,5.472,-0.5857194662094116
NIC,2021,7.569642440536608,15.709336272695682,59.277,6.201,-0.47197532653808594
NIC,2022,7.66780656393054,15.722182873719758,59.556,6.118,-0.3585117757320404
NIU,2019,,,,,1.3627032041549683
NIU,2020,,,,,1.357103943824768
NIU,2021,,,,,1.3167771100997925
NIU,2022,,,,,1.3773585557937622
NLD,2019,10.895907071956978,16.66880757401829,91.876,3.832,0.8213249444961548
NLD,2020,10.888462588946103,16.674362981920844,92.236,3.379,0.8309333920478821
NLD,2021,10.886837271653587,16.67959788700253,92.572,3.82,0.8930591940879822
NLD,2022,11.004463513713938,16.689130676231077,92.886,4.209,0.7267995476722717
NOR,2019,11.324096895952724,15.492213770492821,82.616,3.801,1.142112135887146
NOR,2020,11.244138273916175,15.498101343733252,82.974,3.684,1.2216057777404785
NOR,2021,11.132250790570772,15.503449066552001,83.323,4.424,1.0886263847351074
NOR,2022,11.441138255583216,15.512433018758106,83.664,4.359,0.8612392544746399
NPL,2019,7.072590191637625,17.162394791822408,20.153,10.559,-0.45365965366363525
NPL,2020,7.09269253440511,17.181653102482993,20.576,10.389,-0.17822878062725067
NPL,2021,7.0511758905037025,17.19905334365822,21.008,12.975,-0.18770962953567505
NPL,2022,7.133097026348015,17.207177199399467,21.451,12.186,-0.23919688165187836
NRU,2019,9.342131041868214,9.357639058997062,100.0,,0.795099675655365
NRU,2020,9.285153595334732,9.362460420037015,100.0,,0.7780006527900696
NRU,2021,9.277597007893041,9.368113055848724,100.0,,0.7894214391708374
NRU,2022,9.61511622560805,9.375939552625749,100.0,,0.877918004989624
NZL,2019,10.674916127272361,15.420779793526155,86.615,4.335,1.4169535636901855
NZL,2020,10.663807979117863,15.44282768048561,86.699,4.109,1.4683537483215332
NZL,2021,10.64186906678741,15.446964332956014,86.789,4.595,1.3944965600967407
NZL,2022,10.81354888461618,15.448098430297074,86.884,3.776,1.321169137954712
OED,2019,10.585047512676864,21.03380111350868,80.8158684349034,5.476703716154992,
OED,2020,10.589560107209602,21.037585941846263,81.03276533246296,5.388357605412105,
OED,2021,10.563723483387106,21.039398165147503,81.25131482852639,7.150567538991927,
OED,2022,10.67242859446427,21.044695125789797,81.46567729548357,6.193192458482723,
OMN,2019,9.898563527609,15.339660915863616,85.443,1.8,0.5892567038536072
OMN,2020,9.861633067643593,15.32457483290145,86.276,2.04,0.41977953910827637
OMN,2021,9.728232751085102,15.319682172524136,87.044,2.94,0.4319852888584137
OMN,2022,9.873206680490004,15.369483539453531,87.75,1.9,0.5322492122650146
OSS,2019,9.471191379586251,16.323637761786145,54.86028625937325,8.75857755591488,
OSS,2020,9.462744876301594,16.33460387711138,55.07963034026712,8.326514859037147,
OSS,2021,9.369815632623565,16.344584719782823,55.271772715976034,9.92399055106642,
OSS,2022,9.523065474808726,16.357034201902884,55.5597027670278,9.442126396606392,
PAK,2019,7.358409246570279,19.257065987737946,36.907,4.083,-2.2517430782318115
PAK,2020,7.2373589162736565,19.275103501868067,37.165,4.83,-1.7926949262619019
PAK,2021,7.15336250372463,19.293971281584078,37.44,6.127,-1.7137354612350464
PAK,2022,7.282980553274667,19.311451255563377,37.731,6.338,-1.8398263454437256
PAN,2019,9.689757513994707,15.258823045306487,68.059,5.161,0.29094579815864563
PAN,2020,9.70977577042962,15.27255714200436,68.414,6.256,0.23550337553024292
PAN,2021,9.49480935057307,15.284629522924675,68.775,14.663,0.3072070777416229
PAN,2022,9.64922780676868,15.297290765276427,69.141,10.177,0.28922122716903687
PER,2019,8.85058801415107,17.295189521684925,78.099,3.492,-0.16362261772155762
PER,2020,8.858938364061398,17.307114571210363,78.297,3.379,-0.3577229380607605
PER,2021,8.72149238168389,17.316730694753694,78.5,7.179,-0.3552529513835907
PER,2022,8.828523803234523,17.326322533847247,78.708,5.097,-0.487095445394516
PHL,2019,8.06101684036853,18.523279596727264,47.149,2.338,-0.9280606508255005
PHL,2020,8.131762888846076,18.53473473758825,47.408,2.237,-0.7787042856216431
PHL,2021,8.079487631282426,18.543791340697403,47.684,2.522,-0.984022319316864
PHL,2022,8.156047106472293,18.551396132857555,47.977,3.398,-0.6552685499191284
PLW,2019,9.692626172312861,9.786841370416807,80.47,,1.1717981100082397
PLW,2020,9.670369144840448,9.78650419705031,80.988,,1.1660966873168945
PLW,2021,9.585798900747088,9.785998223743661,81.483,,1.1723915338516235
PLW,2022,9.492296556825012,9.784647708654596,81.956,,1.0839942693710327
PNG,2019,7.85024708021704,16.078211757949884,13.25,2.635,-0.706948459148407
PNG,2020,7.853904861827812,16.09949838891747,13.345,2.634,-0.6533865332603455
PNG,2021,7.7954865835645135,16.119384420138445,13.456,2.883,-0.5784638524055481
PNG,2022,7.866177337424975,16.138208916276024,13.582,3.003,-0.6593674421310425
POL,2019,9.658750696521178,17.452187752074973,60.037,3.835,0.5507165193557739
POL,2020,9.672470716417932,17.440271349454385,60.043,3.267,0.4916194975376129
POL,2021,9.689732856468032,17.425929940957836,60.075,3.155,0.49190354347229004
POL,2022,9.83282411936186,17.42159923399901,60.134,3.268,0.5051464438438416
PRE,2019,7.272352355887644,20.695177531084912,41.984236231609295,5.351386026779228,
PRE,2020,7.297512239800535,20.721889150748684,42.52664981566576,5.423094637193185,
PRE,2021,7.185924076724524,20.747919729762792,43.078935022666585,5.960077686280163,
PRE,2022,7.253264479824173,20.773199681150153,43.64187013675173,5.823475559305223,
PRI,2019,10.331363589032032,15.010248148679745,93.576,9.2,0.1426609456539154
PRI,2020,10.368181123950293,15.003838619001607,93.581,8.3,0.43535497784614563
PRI,2021,10.35542627308431,14.998069002851294,93.592,8.89,0.48809120059013367
PRI,2022,10.39265237975787,14.984934463199362,93.61,7.9,0.542631983757019
PRK,2019,,17.075053434149652,62.134,2.757,-0.2868788540363312
PRK,2020,,17.078836169749184,62.381,2.782,-0.3786787688732147
PRK,2021,,17.082510954115527,62.642,2.948,-0.4772700071334839
PRK,2022,,17.086175664198144,62.916,3.0,-0.4308110177516937
PRT,2019,10.066504812416666,16.146319873724327,65.764,6.994,1.0517518520355225
PRT,2020,10.05806797845231,16.147371014976795,66.31,6.464,1.0087311267852783
PRT,2021,10.012315248850163,16.153639516631124,66.849,6.801,0.937390148639679
PRT,2022,10.1150220186755,16.160612081111356,67.381,6.577,0.7958025932312012
PRY,2019,8.741687816244973,15.689626671034071,61.879,6.217,-0.018012775108218193
PRY,2020,8.669258612113062,15.703146561739041,62.183,6.595,0.01671776734292507
PRY,2021,8.58773966744731,15.715254397530783,62.496,7.548,-0.0009379322873428464
PRY,2022,8.69566263800118,15.726602084716848,62.818,7.311,0.035549312829971313
PSE,2019,8.178170368770914,15.359941786356318,76.44,26.256,
PSE,2020,8.20435966196225,15.38480728574115,76.719,25.34,
PSE,2021,8.08134164792549,15.409377672268906,77.003,25.895,
PSE,2022,8.210297216936711,15.433633050031293,77.291,26.39,
PSS,2019,8.353681681482447,14.758893362883152,38.60802668243627,3.2756336073595205,
PSS,2020,8.335748340492245,14.76929821042232,38.81851163773607,3.213943249251173,
PSS,2021,8.20688077715866,14.78077924589767,39.038081094103084,3.1793712771021947,
PSS,2022,8.202354736255616,14.792350238203465,39.271468678476936,3.1837772875444443,
PST,2019,10.726089978496672,20.832037473410857,81.47494962684613,5.296925643264017,
PST,2020,10.733456934060348,20.833934985246568,81.66270374232069,4.941201275490788,
PST,2021,10.711912043575023,20.833562674594624,81.84936028331995,6.727514681484474,
PST,2022,10.820218965753568,20.83474150021804,82.07387868853857,5.803617308614721,
PYF,2019,9.995410914630735,12.539088917177997,61.897,11.572,
PYF,2020,9.97964221329609,12.539715884307839,61.975,11.565,
PYF,2021,9.90181033931935,12.541801748953441,62.066,12.951,
PYF,2022,9.998020334529672,12.543893971720681,62.17,12.531,
QAT,2019,11.170996252916261,14.785780633563377,99.188,0.11,0.6843701004981995
QAT,2020,11.110076452126203,14.843037788047544,99.235,0.1,0.6696060299873352
QAT,2021,10.852893965832388,14.733763363711958,99.278,0.14,0.8333917260169983
QAT,2022,11.180969378932048,14.792833546207667,99.318,0.14,0.9602493047714233
REU,2019,,,,,0.20966975390911102
REU,2020,,,,,0.19888904690742493
REU,2021,,,,,0.2263803631067276
REU,2022,,,,,0.2589302659034729
ROM,2019,,,,,0.5422559976577759
ROM,2020,,,,,0.508950412273407
ROM,2021,,,,,0.5817899107933044
ROM,2022,,,,,0.4311363101005554
ROU,2019,9.433664899408708,16.77932111178473,54.084,4.187,
ROU,2020,9.47209157244044,16.773813512859313,54.194,3.912,
ROU,2021,9.479015500672247,16.76635314807408,54.329,5.035,
ROU,2022,9.614924124499753,16.762499021274472,54.489,5.59,
RUS,2019,9.324729895762207,18.795365568981588,74.587,4.871,-0.5510887503623962
RUS,2020,9.345544217809904,18.79393354866331,74.754,4.513,-0.6674073934555054
RUS,2021,9.221114833282865,18.790496304564414,74.934,5.62,-0.7078983187675476
RUS,2022,9.427468208859434,18.78696787346078,75.126,4.749,-1.0059967041015625
RWA,2019,6.648691127521926,16.36308703083572,17.313,10.759,0.056992288678884506
RWA,2020,6.697097717426748,16.385511519178735,17.432,11.236,0.06945648044347763
RWA,2021,6.657627787311293,16.4074208727006,17.568,11.829,0.07197348028421402
RWA,2022,6.72087717162877,16.4293255346239,17.721,15.775,0.08275245130062103
SAS,2019,7.59506864246377,21.196646872578828,34.3092492591791,7.27732361933033,
SAS,2020,7.6338824692185865,21.206354369852622,34.789155981995854,6.298187322905559,
SAS,2021,7.579271915609452,21.214777351943614,35.27937068230993,7.612795419685334,
SAS,2022,7.729172781089623,21.2228340724217,35.78532076364921,6.3149174406514295,
SAU,2019,10.28739072716928,17.21883231487594,84.065,6.029,-0.6240473985671997
SAU,2020,10.294407165395246,17.26716370004697,84.287,5.636,-0.6506378054618835
SAU,2021,10.099828326361589,17.242518073898243,84.508,7.66,-0.5923553705215454
SAU,2022,10.371012028894215,17.286707273349194,84.729,6.621,-0.35580629110336304
SDN,2019,6.594451031985538,17.634281115005894,34.936,12.303,-1.6962658166885376
SDN,2020,6.565230153600711,17.66116362757163,35.253,11.658,-1.6571065187454224
SDN,2021,6.3592195274420815,17.688104847808134,35.593,11.958,-1.9876741170883179
SDN,2022,6.568249258075882,17.7151237998125,35.956,11.044,-2.0769202709198
SEN,2019,7.281080128684836,16.609917154936138,47.653,3.455,0.03757640719413757
SEN,2020,7.266255458689258,16.63624751218863,48.122,2.863,-0.14310294389724731
SEN,2021,7.28693609751603,16.661632404128476,48.6,3.437,-0.17977111041545868
SEN,2022,7.376574938564034,16.686308832308825,49.086,3.44,-0.15759366750717163
SGP,2019,11.11067927114715,15.556602677211574,100.0,3.613,1.4804542064666748
SGP,2020,11.096683058288658,15.553483627599066,100.0,3.1,1.4385110139846802
SGP,2021,11.025329258042019,15.511780264597313,100.0,4.1,1.4425054788589478
SGP,2022,11.290483277952374,15.544866469841265,100.0,4.64,1.440372347831726
SLB,2019,7.7311437189805226,13.498258229872025,24.21,0.72,0.4971851706504822
SLB,2020,7.706912026038878,13.520465444735903,24.67,0.743,0.560446560382843
SLB,2021,7.632076953530619,13.54447712460504,25.128,0.864,0.5418747663497925
SLB,2022,7.599336117365151,13.568414932293557,25.584,0.884,0.41390562057495117
SLE,2019,6.740418338500137,15.86087695531589,42.484,3.192,-0.0569148063659668
SLE,2020,6.738211207539517,15.883961675581478,42.923,3.203,-0.302384614944458
SLE,2021,6.7404991635211555,15.906707977733232,43.372,3.508,-0.09697212278842926
SLE,2022,6.786934691124157,15.928967823968513,43.831,3.556,-0.09451320767402649
SLV,2019,8.338914541381255,15.643653064101878,72.746,4.006,-0.12022831290960312
SLV,2020,8.371037698314458,15.645636689850853,73.444,4.17,-0.11499223113059998
SLV,2021,8.29334759268367,15.649016714052815,74.118,5.008,-0.09149208664894104
SLV,2022,8.443031433726683,15.652931333332644,74.767,4.327,-0.3524748384952545
SMR,2019,10.77792842965,10.453428114630672,97.368,,1.2259713411331177
SMR,2020,10.749935313884963,10.456510225001907,97.499,,1.177310585975647
SMR,2021,10.701594711200924,10.441500236146082,97.62,,1.1726552248001099
SMR,2022,10.899863751039213,10.426883833475971,97.732,,1.1870324611663818
SOM,2019,6.23348049298703,16.590033096675104,45.554,18.738,-2.3864030838012695
SOM,2020,6.291372697237766,16.627992303364,46.141,18.828,-2.5814692974090576
SOM,2021,6.250331893891755,16.664564307141774,46.731,19.413,-2.7273385524749756
SOM,2022,6.308307422807486,16.69481558261752,47.324,19.662,-2.4296960830688477
SRB,2019,8.930608169730212,15.753566370891129,56.26,12.733,-0.07805154472589493
SRB,2020,8.956174695288947,15.746905294877921,56.446,10.395,-0.17075441777706146
SRB,2021,8.999460013979633,15.737468413182793,56.651,9.011,-0.08521146327257156
SRB,2022,9.177871722248542,15.71229783750987,56.873,9.843,-0.17406946420669556
SSA,2019,7.44354728451608,20.746475018088898,43.04870849125221,6.511441626850703,
SSA,2020,7.4414462647722335,20.772055351591824,43.59524968769169,6.672058259882688,
SSA,2021,7.342417389763087,20.79723544431388,44.1445513751237,7.137661197179591,
SSA,2022,7.438631734203307,20.821938002574043,44.69568894728469,7.343540219846893,
SSD,2019,,16.15956230164313,19.899,12.952,-2.518467664718628
SSD,2020,,16.185611018139824,20.199,12.709,-2.1917364597320557
SSD,2021,,16.20112895924774,20.514,14.319,-2.287328004837036
SSD,2022,,16.21532916179333,20.846,14.029,-2.213099956512451
SSF,2019,7.385687104133479,20.853693583991834,40.83295259706428,6.1063279750562645,
SSF,2020,7.388741429390042,20.87942773662872,41.36862978615413,6.267921210760103,
SSF,2021,7.300120721406773,20.904763658730484,41.90764314950828,6.803309525676999,
SSF,2022,7.390860808589844,20.929636362651213,42.44939693656855,6.987663395916696,
SST,2019,9.393477113506869,16.77528902022527,51.202840450795925,8.03500355150924,
SST,2020,9.389198496688126,16.784496157036433,51.40050172222831,7.691148422571483,
SST,2021,9.277932772588805,16.793412257446278,51.57036511379175,9.112836548731083,
SST,2022,9.422953793777445,16.803833651205434,51.81585576659788,8.720825383331544,
STP,2019,7.509663824385876,12.270886128862175,73.598,8.714,0.5006512999534607
STP,2020,7.568014109056194,12.28965523427143,74.354,8.831,0.48960068821907043
STP,2021,7.681200527517287,12.310256969745963,75.073,9.686,0.5852046012878418
STP,2022,7.767513022683011,12.329638925942284,75.755,9.6,0.4603588283061981
SUR,2019,8.80473652495258,13.314252353466339,66.095,7.693,0.08768051117658615
SUR,2020,8.799309969177019,13.32500540124852,66.149,7.556,0.41884395480155945
SUR,2021,8.467034456773764,13.33407543748871,66.219,8.76,0.34839215874671936
SUR,2022,8.523145120579768,13.342565005502998,66.307,8.491,0.3996891975402832
SVK,2019,9.881925334928214,15.511886794719723,53.729,6.544,0.6673688292503357
SVK,2020,9.873340614246928,15.512744489475873,53.76,5.761,0.6339817047119141
SVK,2021,9.890173605380971,15.510620901399763,53.82,6.719,0.6179190278053284
SVK,2022,10.004800059681948,15.507772291802878,53.909,6.894,0.4453357458114624
SVN,2019,10.161536678113812,14.551901597960658,54.822,5.108,0.8015859723091125
SVN,2020,10.158678795236376,14.558599144522308,55.118,4.446,0.7014679312705994
SVN,2021,10.142192006931193,14.561287664222007,55.427,4.971,0.7555853724479675
SVN,2022,10.28149133929323,14.563181908009335,55.751,4.744,0.7093350887298584
SWE,2019,10.900102312105147,16.145602543647346,87.708,6.365,1.0118863582611084
SWE,2020,10.854624954135216,16.152829582776178,87.977,6.833,0.9973767995834351
SWE,2021,10.871492865319274,16.158835498104573,88.238,8.291,1.0145080089569092
SWE,2022,11.021493365573706,16.165641326787558,88.492,8.722,0.910905122756958
SWZ,2019,8.287393398731325,13.980918211079477,23.981,26.369,-0.2743779122829437
SWZ,2020,8.272091934413389,13.991754516851529,24.171,28.138,-0.04054694622755051
SWZ,2021,8.147515279098256,14.003311243546477,24.369,32.944,-0.3460097908973694
SWZ,2022,8.285588604413993,14.013473317548064,24.576,34.153,-0.21046379208564758
SXM,2019,10.364334102552634,10.606213707876396,100.0,,
SXM,2020,10.459137473348102,10.621522448603852,100.0,,
SXM,2021,10.313970047084682,10.635158087766825,100.0,,
SXM,2022,10.390484618387791,10.648728956654207,100.0,,
SYC,2019,9.822290189334439,11.488888887141988,57.119,,0.6587868928909302
SYC,2020,9.859614652188395,11.497425965923277,57.546,,0.7018364667892456
SYC,2021,9.549770758059902,11.50547779983507,57.972,,0.7447369694709778
SYC,2022,9.614665573889855,11.694229837941414,58.396,,0.7625231146812439
SYR,2019,7.001306516604892,16.828765115709224,54.821,13.497,-2.730469226837158
SYR,2020,7.011700127380201,16.862383991834015,55.475,13.36,-2.7118477821350098
SYR,2021,6.34975993462439,16.8895381210379,56.124,15.191,-2.6596500873565674
SYR,2022,6.497701025395718,16.927343252371994,56.769,14.877,-2.7768983840942383
TCA,2019,10.361722722860375,10.672808427318916,93.36,,
TCA,2020,10.366608856157944,10.700679383382674,93.605,,
TCA,2021,9.937450044994453,10.719803241028794,93.834,,
TCA,2022,10.215714245239646,10.733065044791472,94.047,,
TCD,2019,6.855046910028916,16.630034035376468,23.279,1.135,-1.350451111793518
TCD,2020,6.794963264282223,16.66185373898643,23.52,1.084,-1.2552202939987183
TCD,2021,6.764978784531204,16.696296125922142,23.781,1.707,-1.389865517616272
TCD,2022,6.852621461542517,16.73086301703061,24.063,1.548,-1.470404863357544
TEA,2019,9.00409926834355,21.458649200710248,56.50710027161606,3.8185338900756016,
TEA,2020,9.033532411613496,21.463181814851605,57.42391142724328,3.91055814607334,
TEA,2021,9.046104705941444,21.466321937539767,58.31260383463843,4.382726439650651,
TEA,2022,9.21895104513871,21.468654895271403,59.17574357462391,4.139769791077852,
TEC,2019,9.092751613644356,19.951550652136454,66.45781573835525,6.6871219097506405,
TEC,2020,9.108798344493293,19.95356511133253,66.63776759141236,6.74270634130925,
TEC,2021,9.042700322085526,19.954157907671018,66.82703653884667,7.242965624589623,
TEC,2022,9.209138514477766,19.949490475023318,67.0058080559943,6.833363078537487,
TGO,2019,6.746565826387355,15.95122231359574,42.248,2.898,-0.9082576632499695
TGO,2020,6.716910285606083,15.975347052964171,42.8,2.036,-0.8906980752944946
TGO,2021,6.7494371845070615,15.999129553259934,43.358,2.225,-0.6957069635391235
TGO,2022,6.8454684861726145,16.022656642855985,43.921,2.333,-0.7880516052246094
THA,2019,8.86781858377543,18.08551944168111,50.692,0.765,-0.491406112909317
THA,2020,8.936652795236208,18.087184849626773,51.43,0.716,-0.5782704949378967
THA,2021,8.851612456264517,18.08838243237392,52.163,1.099,-0.5687798857688904
THA,2022,8.861804720802564,18.088493917828778,52.889,1.215,-0.3933393061161041
TJK,2019,6.7265791514281315,16.069951707943012,27.309,11.437,-0.5120598673820496
TJK,2020,6.769667663014971,16.092707071239,27.506,11.419,-0.5000745058059692
TJK,2021,6.726607092073161,16.114780963446474,27.726,12.321,-0.676811933517456
TJK,2022,6.798774945651387,16.13615381638882,27.968,12.333,-0.7409991025924683
TKM,2019,8.72014247572357,15.733013002011344,52.048,4.044,-0.178114116191864
TKM,2020,8.802076585628427,15.75423955559031,52.516,4.043,-0.20164081454277039
TKM,2021,8.793703308367258,15.774484009327624,52.998,4.501,-0.33197659254074097
TKM,2022,8.860953393439864,15.793776288107845,53.494,4.459,-0.11025793850421906
TLA,2019,9.091077398330041,20.25400961951886,80.84683325168264,8.033247204847326,
TLA,2020,9.065886368507782,20.261311359784973,81.0901657049533,8.104243491095335,
TLA,2021,8.887417468485236,20.26734278544788,81.33343209559244,10.352249454269945,
TLA,2022,9.033892595551263,20.273594600528664,81.57500580816458,9.273504640009431,
TLS,2019,7.10616833476609,14.078601481428079,30.947,3.778,
TLS,2020,7.353955709490042,14.09771741876326,31.32,3.097,
TLS,2021,7.396868516773247,14.115718108077253,31.695,2.782,
TLS,2022,7.895371581698194,14.129806566812892,32.074,2.344,
TMN,2019,7.931827078244143,20.331416153339518,50.88900371109778,9.184126519660351,
TMN,2020,7.888919083246207,20.348905071068778,51.13421150263429,8.967066562743444,
TMN,2021,7.7729522099056965,20.3659278918424,51.403842270102416,9.75371979626131,
TMN,2022,7.905729916552852,20.382836845685787,51.7147486556237,9.613146268323106,
TMP,2019,,,,,0.2430812269449234
TMP,2020,,,,,0.19739662110805511
TMP,2021,,,,,0.19239294528961182
TMP,2022,,,,,0.2562467157840729
TON,2019,8.44223208559544,11.568066845966431,23.107,2.248,1.0350251197814941
TON,2020,8.450379663114438,11.568398014094052,23.099,2.157,1.087378978729248
TON,2021,8.455413401299426,11.566371440675855,23.104,2.699,1.0793389081954956
TON,2022,8.499554472532786,11.562115549160987,23.125,2.111,1.0929051637649536
TSA,2019,7.59506864246377,21.196646872578828,34.3092492591791,7.27732361933033,
TSA,2020,7.6338824692185865,21.206354369852622,34.789155981995854,6.29818732290556,
TSA,2021,7.579271915609452,21.214777351943614,35.27937068230993,7.612795419685332,
TSA,2022,7.729172781089623,21.2228340724217,35.78532076364921,6.3149174406514295,
TSS,2019,7.385687104133479,20.853693583991834,40.832952597064285,6.106327975056263,
TSS,2020,7.388741429390043,20.87942773662872,41.36862978615412,6.267921210760103,
TSS,2021,7.300120721406773,20.904763658730484,41.90764314950829,6.803309525677002,
TSS,2022,7.390860808589844,20.929636362651213,42.44939693656856,6.987663395916698,
TTO,2019,9.774278478579381,14.125921120257628,53.187,3.498,0.08159055560827255
TTO,2020,9.75808442677337,14.127927925022366,53.214,3.523,0.11041408777236938
TTO,2021,9.639447869663645,14.128537225541566,53.265,4.206,0.23911073803901672
TTO,2022,9.78014302607715,14.12725455636053,53.34,4.446,0.3484237492084503
TUN,2019,8.1964653843225,16.289952728914347,69.254,15.459,-0.8770847320556641
TUN,2020,8.168733589827553,16.298252950770117,69.568,17.153,-0.5943257808685303
TUN,2021,8.174323553248167,16.304460854515224,69.888,17.656,-0.75655198097229
TUN,2022,8.270509549296639,16.31031258660056,70.214,16.611,-0.5945590734481812
TUR,2019,9.166266749064956,18.229271297096247,75.63,10.956,-1.3781816959381104
TUR,2020,9.12863567133594,18.23897515740978,76.105,13.73,-1.1438826322555542
TUR,2021,9.064011906526897,18.24807960643542,76.569,13.148,-1.136792778968811
TUR,2022,9.1843261962558,18.257925468880117,77.022,11.969,-1.032234787940979
TUV,2019,8.404275379928293,9.266815218904162,63.215,,1.1717981100082397
TUV,2020,8.539958241988996,9.249464926660233,64.014,,1.2212518453598022
TUV,2021,8.512404250942943,9.229554590899987,64.785,,1.267685055732727
TUV,2022,8.683568611846425,9.209540051805414,65.527,,1.1831034421920776
TWN,2019,,,,,0.7887747287750244
TWN,2020,,,,,0.755992591381073
TWN,2021,,,,,0.7678976058959961
TWN,2022,,,,,0.766374409198761
TZA,2019,6.930598633682338,17.89600787136854,34.5,2.393,-0.3884200155735016
TZA,2020,6.969153728155179,17.92593838825303,35.227,2.496,-0.48080766201019287
TZA,2021,7.018773514399859,17.95594978173468,35.954,2.781,-0.33555868268013
TZA,2022,7.056051627647344,17.985454447573986,36.682,2.821,-0.26034411787986755
UGA,2019,6.674770587391278,17.57670223176174,24.361,3.25,-0.6942639350891113
UGA,2020,6.711948585234258,17.6100364068687,24.954,3.06,-0.8110389113426208
UGA,2021,6.740243274039494,17.642213773044848,25.553,3.831,-0.9377586841583252
UGA,2022,6.783089292193123,17.672289717949116,26.159,3.422,-0.7110158205032349
UKR,2019,8.025860263854936,17.621227222805405,69.473,8.799,-1.4283761978149414
UKR,2020,8.194191064383034,17.615036845504527,69.608,8.194,-1.1639364957809448
UKR,2021,8.218724966904833,17.60646453476985,69.757,9.475,-1.1269840002059937
UKR,2022,8.471347306762913,17.530271332509532,69.919,9.834,-1.949324607849121
UMC,2019,9.054835277770723,21.7422037501539,65.60444513575914,5.962354785475753,
UMC,2020,9.065013934997573,21.747578785766553,66.39567753593299,6.093920604849262,
UMC,2021,9.02820749623293,21.75157232046439,67.16437695635422,6.786163326301051,
UMC,2022,9.200800596120919,21.754110355883864,67.9126119225171,6.408266781069886,
URY,2019,9.865263247126736,15.038463887046799,95.426,8.336,1.0282970666885376
URY,2020,9.815515625165808,15.03898241410025,95.515,8.836,1.054964303970337
URY,2021,9.665073980599555,15.038313458007293,95.603,10.413,1.0459717512130737
URY,2022,9.791539761736832,15.036609764630022,95.688,9.328,1.0858296155929565
USA,2019,11.048914501990415,19.61528851391572,82.459,3.896,0.11829857528209686
USA,2020,11.085643438086125,19.619372789583306,82.664,3.669,-0.027899732813239098
USA,2021,11.072892319200813,19.62094596367282,82.873,8.055,-0.01442465279251337
USA,2022,11.174755412062385,19.626703408877766,83.084,5.349,0.008700686506927013
UZB,2019,7.5027852632257135,17.310947880262404,50.433,5.389,-0.29663777351379395
UZB,2020,7.621383683644414,17.32963094741934,50.416,4.932,-0.4366980493068695
UZB,2021,7.589983321443541,17.34901304733752,50.427,5.293,-0.25293323397636414
UZB,2022,7.722464851622167,17.369112953808493,50.466,5.364,-0.20133601129055023
VCT,2019,9.039329816520814,11.553750659485363,52.614,18.984,0.9380796551704407
VCT,2020,9.075733458594575,11.547578067869651,53.032,19.235,1.0326236486434937
VCT,2021,9.030160908111283,11.540939385175411,53.452,20.636,1.0403109788894653
VCT,2022,9.064305887907024,11.533178970997472,53.875,20.341,1.033623218536377
VEN,2019,,17.180669554823986,88.24,5.46,-1.5385196208953857
VEN,2020,,17.16345050705543,88.279,5.876,-1.5518428087234497
VEN,2021,,17.15617298462314,88.325,7.53,-1.4549702405929565
VEN,2022,,17.15529402515048,88.378,7.037,-1.250806450843811
VGB,2019,,10.502186681552358,48.116,,
VGB,2020,,10.522315200103396,48.515,,
VGB,2021,,10.540302448505601,48.92,,
VGB,2022,,10.553701135710886,49.331,,
VIR,2019,10.509529044979063,11.577485860868546,95.832,12.407,1.0515190362930298
VIR,2020,10.561875828434546,11.573926486527627,95.939,12.551,1.0034422874450684
VIR,2021,10.591304908909136,11.569967205337425,96.04,15.191,0.47629314661026
VIR,2022,10.658930375317496,11.565641247142132,96.136,14.273,0.5297837257385254
VNM,2019,8.077853782339812,18.39201143879097,36.628,1.161,0.03998740389943123
VNM,2020,8.143488417802306,18.40128578174948,37.34,1.681,-0.03898906335234642
VNM,2021,8.170196839808145,18.409974617357538,38.052,2.103,-0.11778243631124496
VNM,2022,8.217220851151218,18.417482184009117,38.766,2.385,-0.04613209515810013
VUT,2019,8.072984392364296,12.584457710067928,25.394,5.326,1.0063645839691162
VUT,2020,8.073230418103108,12.607723823176357,25.525,5.444,0.8821618556976318
VUT,2021,8.020594915902752,12.630908915317594,25.665,4.046,0.9005046486854553
VUT,2022,8.074561734232995,12.654105423580244,25.816,4.766,0.9618620872497559
WBG,2019,,,,,-1.8894288539886475
WBG,2020,,,,,-2.0182392597198486
WBG,2021,,,,,-1.836923360824585
WBG,2022,,,,,-1.7019554376602173
WLD,2019,9.334938699711483,22.774604145200247,55.53151780755196,5.768459788347748,
WLD,2020,9.33933352468776,22.78442566430535,55.96237382616109,5.598562260829045,
WLD,2021,9.302297266912284,22.792765861094242,56.37527398010475,6.609206743895924,
WLD,2022,9.426947883805285,22.801506629014884,56.81571540261603,6.06455552633467,
WSM,2019,8.350386044097812,12.253814641515595,18.056,8.639,1.1633777618408203
